Geneid	Samtools sort on 309(S)
6209	4669
10297	97
148223	283
54760	76
92840	727
339366	94
126520	0
399664	681
53615	1046
10975	1079
6929	956
390874	0
148229	19
57455	429
100302210	0
100288123	16
83855	502
81926	1236
113179	59
113178	925
1455	941
255193	1
55643	1133
2872	2651
126308	605
113177	27
8943	2250
84444	389
55111	461
100302283	0
102466736	0
8175	359
268	5
100423031	0
126306	2
4946	5444
374872	14
645191	14
51690	334
56928	397
360200	5
26517	597
84823	1182
102466806	0
101928602	1
4616	770
101929097	0
2788	44
102465838	0
148252	90
29985	418
6449	1036
7064	756
115196	106
148254	160
80032	5
126295	54
58492	30
79816	66
7089	339
166	5557
2767	1283
2769	285
100996351	1
8698	20
56926	1060
60680	14
4782	2032
284422	0
83475	216
51343	590
126321	1075
100128569	162
10362	1670
126326	93
6915	69
404665	6
58509	214
23396	1052
27134	523
9546	161
116541	268
84839	0
4145	69
23217	0
85300	0
27231	0
1613	791
693222	6
1938	34168
26812	0
51588	338
51341	1187
5605	1031
84699	0
51548	147
170961	20
10148	50
55702	166
56961	2
126259	0
79187	2
55620	292
84954	352
6455	1093
10036	279
80700	1546
100616371	1
84717	615
729359	12
440503	13
116844	280
10501	350
126282	530
56005	1634
91039	1026
100131094	14
7197	0
100189416	1
284424	0
407045	0
55527	731
148022	239
10226	1276
645432	9
29128	341
100616337	0
23030	2975
5802	491
148066	0
257000	160
9667	709
6294	1324
125988	488
374875	74
25873	3200
9361	1045
257062	0
163154	10
56931	204
4902	1
2528	1
2525	3
101928844	0
2527	1
126328	780
400673	96
828	309
8498	694
100128568	5
5990	78
81616	3
4298	1053
125981	40
8192	448
84266	623
5623	5
2962	748
102465533	0
102465473	0
390877	3
8570	1957
100500888	0
284427	0
79085	683
92359	173
79958	324
10382	3
8744	31
970	15
8740	18
718	5474
56927	524
102465474	0
9322	444
10045	144
7409	293
2015	25
326342	22
497049	0
284428	0
653656	0
125997	0
653657	0
79230	115
3643	1770
23370	875
100128573	1
92960	49
374877	11
140467	570
57192	329
10908	902
57662	507
102465475	0
56949	726
100131801	372
126006	62
6813	912
56729	1
199675	8
126003	543
2208	0
339390	0
30835	177
10332	3
440508	1
115704	357
80164	252
388499	1
80131	218
5609	454
100507588	4
6618	447
404217	439
10469	306
1994	1201
6370	0
84467	1
79603	796
51293	425
4701	414
6234	2658
256949	176
51129	26
100507567	61
100847049	1
9230	961
51257	553
4670	4372
84106	24
84330	109
4542	539
81794	286
105372267	0
284382	0
284383	0
148156	278
85509	0
94025	3
125963	0
390882	0
125962	0
390883	0
57693	448
162998	0
125958	0
26648	0
374879	108
84527	128
100529215	1
7730	0
105372342	0
10781	482
105372269	0
147741	0
79088	216
101928238	5
7675	91
93134	573
284385	40
54811	455
729648	13
162993	82
100505555	8
54850	251
59286	1372
5300	625
93145	158
50509	2497
50700	2
105372271	0
100847093	0
388503	0
55337	252
83854	14
56342	27
692312	0
692229	0
100113382	0
5032	13
8666	1184
1786	1084
9294	133
100422925	0
51073	455
3383	432
3386	4
7087	6
100125288	15
112812	96
125950	763
3385	195
7297	870
11140	1520
100302213	0
5141	446
9817	726
53637	79
84971	222
100302226	0
65095	339
1032	125
10053	1047
57153	2219
147727	100
3609	4223
81890	346
1785	1800
693223	0
100616425	0
406976	1
102466737	0
11018	316
255809	16
10498	642
78992	804
90580	169
6597	2153
3949	405
102465534	0
147841	54
25959	1527
57572	751
55908	3
26526	2
9545	844
374882	691
126075	170
64748	448
126074	82
2057	59
57139	27
115948	8
5589	3191
1995	0
115950	53
102465856	0
51295	309
1264	414
84337	490
54	1456
199692	337
664709	110
401898	5
55552	143
126068	198
126069	42
126070	210
90594	162
7620	150
90592	194
284390	73
163059	82
729747	5
284391	183
388507	94
100529855	16
7568	1
90589	26
7695	223
100289333	12
101060181	0
51710	168
147837	70
79973	25
105372277	24
90576	112
10224	76
163051	103
163050	183
57474	214
163049	262
4125	1928
84292	82
51398	425
1725	516
105372280	0
84261	141
30000	1103
26810	0
79002	1214
439	934
54831	11
29911	590
100847071	0
3726	1425
7001	2290
10535	260
83546	7
22983	29
102466196	0
1777	1247
10661	3
2639	344
256126	15
100847016	0
2193	794
811	13726
102466659	0
5886	1263
90480	629
199699	1
4784	2256
4066	148
55621	305
112939	1262
8677	417
9592	1045
773	7
81576	180
84245	644
28974	674
65249	292
284454	203
407013	2
407018	0
407010	0
406957	0
574457	2
342977	5
79173	54
54862	529
79883	536
90379	233
5989	306
117579	0
9466	177
342979	11
113230	129
102466515	0
646457	0
90378	397
5566	975
55723	170
100507373	35
22859	1049
976	496
10212	357
5585	1857
5731	2
10755	1443
3337	1563
9524	839
693224	0
4713	604
388512	0
84658	2
84449	169
30817	165
26664	1
26659	0
390892	0
26333	0
26658	0
6511	7
126402	0
23581	294
126370	0
85360	512
10994	632
4854	5213
102465476	0
79852	49
23476	886
10270	500
26993	685
58525	947
100302127	0
64926	197
114770	58
126410	68
11283	10
4051	6
66002	17
26538	0
26532	0
388514	1
284433	0
26539	0
652995	6
102724279	2
8529	0
57834	2
126541	0
126536	0
148231	0
7171	13908
4218	895
84941	303
117286	0
26017	790
8907	507
10365	820
58513	859
125972	2
84167	96
10523	609
79939	1490
9441	156
79086	779
79041	20
284434	0
23309	725
9002	96
27151	26
93323	71
4650	1777
55850	192
79629	169
2063	1428
83878	71
29086	751
126549	4
79575	230
64981	353
79016	498
57719	305
84705	278
83483	1496
105372343	3
684	1548
105221694	71
93343	422
100130519	10
115861	0
376497	465
25796	680
199786	6
79709	1934
23025	12
55201	542
23149	64
10331	17
3640	0
3718	169
6142	5691
26780	5
6528	3
115098	646
3780	14
27106	430
3594	51
23031	234
5296	1803
10437	2504
84769	182
5864	72
5143	1
729966	0
80726	17
3727	1241
100422833	0
25804	1359
54858	685
9518	225
100422943	0
126364	156
170463	838
51477	557
8178	407
23770	2315
79036	685
7311	4364
55049	370
9244	35
25789	5
55295	166
23373	256
1311	4762
5976	2170
10715	0
2657	0
11316	1583
54555	320
9454	580
10147	964
93436	380
284439	182
54929	224
4207	0
100271849	0
729991	82
8625	332
126382	197
1463	1
404037	9
53345	24
57794	296
23383	794
54815	1053
693225	0
83983	25
51079	1258
374887	16
148113	393
80714	16
9170	135
51291	307
57130	705
94039	183
7561	178
284440	71
440515	403
56242	293
81931	110
91120	86
7643	33
90649	317
105372315	0
102724436	15
664701	19
100302179	0
100129842	377
199777	310
7639	0
80264	162
148206	180
170959	225
7562	220
148203	274
284443	259
400680	23
353088	156
400682	0
163227	20
641367	0
7594	166
7757	14
113835	8
163223	0
100287226	0
148198	1
105376917	4
101929124	0
100128139	0
440518	0
100996349	0
374890	0
57615	4
7652	0
388523	0
101929164	0
101929144	0
100129543	4
440519	7
100132815	189
7644	693
104472717	11
171392	302
148213	40
388524	537
101929206	7
730087	14
100505851	0
9534	393
100101266	4
105376906	0
148189	86
101927151	102
100420587	0
101927210	0
102724908	0
148145	0
102724958	0
100505835	0
7386	1435
284395	0
342865	0
10775	494
79156	146
83636	278
898	49
8725	1888
9745	0
57616	341
105372487	8
101927277	0
100507527	0
100996665	0
101927411	0
22847	553
400684	1
147991	1018
9141	647
84079	1062
390916	664
388531	3
91646	4
11136	8
84902	282
91442	71
85415	409
55094	242
126248	35
100189006	0
4037	1041
56301	0
1050	914
80054	41
1054	972
5184	968
64377	86
79047	994
26065	14
9710	413
2821	2732
84306	122
10054	2192
126374	409
643719	9
284402	36
100130342	0
55900	960
339318	362
148103	112
400685	10
100652909	0
102723513	1
90075	122
126375	243
57655	1782
6324	145
3249	612
100128675	4
5349	1610
102466205	0
163175	92
5348	27
53822	2
53827	917
148109	0
51599	1263
7392	2422
57817	6
4099	7
933	49
100847070	0
2864	0
2865	0
100128682	0
2867	29
388533	594
93099	1728
374897	1453
26330	36
100506469	66
10430	1187
495	0
102723617	0
23354	251
79171	1104
2116	10
1340	1640
11045	1
100862728	0
27033	4
9757	1215
79713	149
199746	126
55851	1109
55957	187
126393	200
148137	206
115703	178
644050	0
58510	0
4868	5
84063	18
333	280
84807	107
10870	86
7305	1194
79414	300
105372384	1
644096	159
163183	253
84964	181
101927572	5
25999	243
199745	118
284403	119
728361	2
5438	371
1155	1089
826	3590
1346	279
147929	46
7705	2641
105376900	0
105376907	0
100134317	18
100506930	735
57677	469
284406	156
644189	0
84924	278
728752	25
339324	1046
57711	394
101927599	72
84911	107
92283	159
101927621	28
163081	165
342892	66
728485	5
284408	63
388536	148
25850	86
374899	182
374900	272
147923	260
199704	215
92285	382
163087	145
101927667	0
284412	1
284459	667
84503	137
148266	260
148268	87
101927720	16
390927	210
100507433	11
163255	57
51276	86
22835	504
163115	23
84775	374
126231	96
644554	20
100631378	2
83889	0
23094	2308
8193	12
94274	83
10653	13279
90522	646
64073	0
9424	918
57828	84
5714	2820
199720	11
399473	75
147965	461
115727	68
6261	101
11184	55
27335	1796
81	8002
147968	235
3963	206
653499	575
3960	1
1891	1927
3191	3091
126432	248
22933	875
4793	379
643669	1
54938	268
6183	423
115290	255
126433	223
390928	5
10298	2109
342897	150
342898	0
282617	0
101180976	0
282616	2
282618	0
57622	133
9535	254
55095	2003
54623	1275
55588	1622
7538	865
100616163	0
100189324	0
64857	495
6217	8577
6829	2043
92609	823
10683	8
348303	0
126272	35
163126	220
29124	0
100129935	0
148003	0
400696	1
56891	0
1178	0
342900	0
9149	722
102465974	2
2091	1563
8857	1826
5704	1508
339327	112
163131	426
284323	617
4294	269
148014	0
79935	123
208	2864
693226	0
126526	307
23646	4020
102465477	0
147746	6
57716	263
29950	399
29946	956
105372489	10
645	1004
57731	453
92799	968
8425	1211
9253	381
79934	601
80271	596
284325	244
6626	614
8190	0
100529262	0
100529264	0
53916	0
112398	10
1548	1018
1549	257
22952	2
1556	176
1555	3
1553	4
1572	0
105376908	2
29785	121
558	1272
11100	5017
90324	630
7040	2408
80776	88
641649	72
56915	384
593	622
374907	69
55101	693
100170765	3
100505495	71
101927931	12
90273	2
1089	3
1087	0
1048	7
4680	235
1084	0
147719	0
63946	0
6223	8020
102465478	1
973	5
9138	1330
390937	2
10567	1532
478	17
2901	13
64763	403
5452	108
100505622	2
100422980	0
162989	586
116115	316
2931	1258
2077	1072
23152	1645
5050	545
284338	20
284339	52
1954	1644
102465875	0
84518	46
101930071	1
100996307	10
3991	83
284340	4
634	13
1088	0
5671	0
440533	0
100289650	0
653492	0
5669	0
5675	0
5676	2
5680	0
5673	5
5670	0
5672	1
284344	0
5678	1
23574	0
57126	735
83639	3
27076	808
653583	381
23474	500
284346	28
7515	654
390940	60
126298	704
79177	200
126299	597
100170229	18
199731	520
5329	785
105372412	0
56269	0
56006	596
3783	165
284348	108
284349	144
342908	36
100505715	16
105376909	1
7596	314
7638	28
7711	98
101928063	6
7773	144
7673	88
7766	148
342909	89
7767	192
100379224	3
7768	152
10780	240
7769	344
7770	241
353355	48
9310	82
7771	153
26974	58
7772	187
7733	313
125931	0
388550	0
147710	0
5817	379
100616355	0
56971	33
388551	0
105372417	10
602	600
102465879	2
23624	333
4059	6517
5819	5783
10452	1070
348	8712
341	496
342	0
100533990	0
346	0
344	0
1209	2157
5971	228
11129	571
162979	97
79760	307
284352	1656
284353	40
79090	551
388552	246
90332	82
57787	1115
1158	1
147700	158
2068	416
10848	1050
10849	65
2067	714
102464836	0
2354	195
7234	0
6253	291
147699	33
7408	1843
80207	658
2828	164
24139	1533
442902	0
100287177	13
2696	156
693227	0
100500845	0
6633	1962
54814	213
23403	411
388553	3
147912	610
1760	646
1762	661
81492	0
8189	1729
3171	0
26145	802
339344	148
339345	0
4858	81
729440	197
768217	0
8993	4
444882	0
400706	1
147920	22
388555	4
645553	0
93429	5
374918	3
64344	8
5536	1017
83987	255
55228	361
100506012	18
57469	70
808	3653
5739	62
94235	0
147906	158
100506068	1
25865	690
100422913	0
29888	1764
79147	366
6510	5270
100170220	0
1175	1011
2909	5691
4861	32
54958	508
23211	802
10055	2185
27113	339
100422899	1
100422832	0
26093	561
255783	284
728	399
27202	186
9704	490
56917	653
6543	40
11133	258
100505681	11
8775	3217
84215	19
29998	427
30846	2358
29997	5884
692091	1
6415	2684
284355	0
1406	0
6822	0
100126800	0
100170223	0
100126798	0
100169951	0
100170218	0
100126799	0
100170219	0
100169959	0
100170226	0
100170225	0
100131137	0
64100	0
56344	0
8605	166
3978	671
374920	305
22900	657
100505812	81
163071	0
93233	59
2014	525
55260	100
23546	5
10945	3447
2906	82
83743	844
3770	30
9266	1678
114783	268
6820	458
54854	543
171169	6
6141	9575
56848	446
1628	430
770	163
653677	6
126147	18
2524	192
284358	52
54922	315
284359	0
2523	183
26291	0
587	655
51171	507
57664	339
23645	883
7288	2
4924	3564
100874085	0
27294	6
581	738
2512	37283
2997	1100
10856	1318
102466738	0
3972	1
101059948	0
1082	0
100170228	0
114336	0
114335	0
100126780	0
93659	0
94115	0
94027	0
105376902	0
4909	20
3743	0
6625	2726
64130	66
55150	8
8541	248
3270	10
54795	1179
28968	11
100422979	0
951	385
8463	442
27120	1
101928295	16
147872	1
100507003	0
113091	0
57030	0
55011	709
126133	542
2323	49
23521	37412
26819	7
26818	2
26817	1
26816	3
6205	13929
84546	15
406942	0
2217	2897
57333	1469
51070	594
5639	323
57479	1190
6237	567
58506	1602
3661	689
83596	382
3276	2010
100847074	0
199800	11
126129	56
60385	0
160	1692
102465479	0
80199	404
81857	971
102465480	0
100506033	2
53635	1404
100616313	0
101928378	94
11284	451
84335	1181
79735	572
100616314	1
259307	62
23636	1146
22809	531
100616483	0
114132	7
400709	3
51231	597
25888	332
400710	0
100287477	0
100169956	0
100191063	0
100169952	0
100169957	0
100169953	0
100169958	0
100169955	0
100170216	0
100169954	0
100170224	0
100170217	0
100170227	0
126123	0
79784	2835
3748	1006
256236	149
9476	20
7376	939
5424	403
6689	6
4606	2
112703	47
284361	2691
126119	391
554235	7
94030	8
100126781	0
84258	4
342918	11
50944	29
6320	908
2854	0
93650	2
84798	839
692203	7
692202	0
692204	0
284365	2
3816	8
55554	0
354	0
3817	0
606293	0
9622	18
25818	119
5653	2
5650	107
11202	24
284366	7
5655	54
11012	62
43849	2
26085	3
43847	4
90353	189
27180	155
27036	53
101928517	0
284367	6
102465873	0
945	118
284369	0
402665	1
147645	77
2109	771
125875	4
4818	41
3982	0
147646	0
89790	184
100129083	0
27181	194
729767	0
89858	0
946	23
105372490	0
7728	421
729975	10
8778	11
100049587	55
102238594	7
407056	0
406887	0
406910	0
147650	88
3036	6
2357	180
2358	3
2359	844
84765	127
101928571	0
65251	185
79898	141
101669766	4
59348	241
284370	247
80110	369
9668	302
284371	343
90317	202
162962	129
5518	4417
102466984	0
90321	482
693228	0
147657	509
162963	85
400713	76
102724105	66
84436	491
147658	1
147660	15
388558	154
55762	235
7696	84
55769	820
81856	286
162966	118
7576	513
90333	821
162967	749
388559	186
399669	0
100529240	1
125893	207
79986	187
147664	0
100271846	0
90338	860
55786	308
84671	325
79788	88
390963	92
342926	38
317701	0
317703	0
646508	0
112401	0
91664	269
170958	336
91661	269
388561	545
147804	76
126017	172
55422	534
284379	0
503834	0
574458	0
574459	0
100302255	0
574460	0
574461	0
574462	0
574463	0
574464	0
574465	0
574466	0
100302265	0
574467	0
574468	0
574469	0
574470	0
574471	0
574472	0
574473	0
574474	0
574475	0
574476	0
574477	0
574478	0
574479	0
574480	0
574481	0
574482	0
574483	0
574484	0
574485	0
574486	0
574487	0
574488	0
574489	0
574490	0
574491	0
574492	0
574493	0
574494	0
574495	0
574496	0
574497	0
574498	0
100302205	0
574499	0
574500	0
442916	0
100616185	0
442917	0
442918	0
91662	34
91663	2578
5582	0
59284	1
59283	27
100126325	0
59285	2
284415	0
441864	0
126014	30
4696	1
29844	0
26121	44
4849	133
79165	0
147798	1
79143	74
79042	0
6203	4
11025	5
79168	0
10990	1
10288	22
100616171	0
353514	0
23547	0
3903	35
57348	0
104355426	0
114823	3
94059	0
148170	0
3904	0
101929818	0
90011	0
11027	0
11024	0
10859	1
11006	0
102466251	0
79166	0
115653	0
3804	0
101928804	0
3802	0
102724300	0
3805	0
3811	0
3809	0
3812	0
2204	0
9437	0
199713	0
55655	0
51206	0
112724	0
54869	610
54776	1048
102466872	0
7138	1396
7137	24
352909	103
6861	6
102724352	0
5794	15
255043	48
22870	2276
102465482	3
102465481	0
102466739	0
23640	548
84446	38
284417	47
84787	297
125965	5
284418	0
3589	7
147744	9
388564	496
6158	8706
102465483	0
27338	765
729956	0
79763	651
89887	137
57106	453
284297	222
646643	0
100130827	0
163033	402
84922	311
147807	282
100507290	512
147808	140
51157	577
51545	354
29903	505
11338	3478
29924	2274
338321	1
342931	0
729974	0
204801	0
147945	5
126204	0
126205	0
126206	0
101928886	0
126208	501
55311	769
85569	0
342933	0
79149	20
100506374	13
147947	523
147948	69
386758	29
147949	90
63934	40
100128252	73
57573	61
140612	173
388566	167
58491	239
147670	23
90485	38
101929059	2
23619	2
5178	1691
100169890	0
100073347	0
105372474	0
57663	0
114026	0
503835	0
9422	951
6795	8
390980	285
105372476	5
10794	39
125919	123
57343	515
284306	88
10597	107
147694	416
7565	162
388567	160
57191	12
400720	494
79744	185
374928	140
256051	225
162972	354
55659	116
284307	108
348327	82
7693	418
10520	201
201516	1
90233	241
7710	229
79891	202
284309	839
54807	147
79818	3354
2282	7
100293516	825
84914	3733
730051	577
147687	388
147686	85
10172	100
147685	8
80095	371
100128398	24
105372478	0
284312	2
7694	103
65982	710
79673	396
10782	271
27300	1021
7554	131
342945	125
102465484	0
1	168
503538	21
162968	127
105372483	27
116412	67
100616168	1
6193	7743
646862	124
201514	231
388569	128
7691	134
25799	246
55663	358
10998	83
84878	454
10155	5213
102465976	0
27243	2335
9040	926
100131691	15
7593	372
65996	732
642273	702
26751	872
52	2425
285016	0
101927262	3
100996637	0
105373352	0
105373353	0
129787	445
105373480	0
339822	0
101060385	5
101060391	0
54221	0
7173	9
102723730	4
7837	5394
23040	8
105373380	3
730811	0
101927534	0
101927554	0
7260	396
51112	649
55256	356
246243	348
100506054	97
6201	7471
78989	10
55821	0
728597	1
100505964	0
105373395	0
105373397	0
727982	0
102723818	0
6664	68
105373442	0
150622	0
102465693	0
400940	0
101929390	0
102800315	0
102800314	0
102466235	0
400941	3
104326052	0
129607	157
91543	317
386597	28
9781	488
101929452	2
100506274	0
101929551	0
339788	0
339789	0
101929567	72
100506299	9
3398	854
57498	2055
129642	5155
8853	1079
9270	829
51692	716
285148	544
6868	877
101929643	2
10971	6687
101926982	0
9014	268
29841	988
8462	464
192668	203
6241	1028
348738	0
100422929	0
3241	1050
4953	2254
100302743	0
101929715	9
79954	574
245973	56
10130	6003
101929733	2
3754	3128
285150	225
130813	193
130814	2183
9475	2068
100874055	0
1876	450
9687	3095
100616469	6
23620	1
23175	548
100506405	0
100422862	0
100422996	0
100506457	0
100500884	0
28951	647
100422986	1
100506474	1
100499171	0
151354	156
653602	23
51594	1142
1653	2802
101926966	2
103752554	0
10408	0
4613	22
104797537	0
81553	202
729475	4
7447	26
79677	685
348654	378
343930	0
3790	586
100526794	0
57665	208
93034	1
100616307	0
130497	4
400946	5
130502	72
57539	827
101928222	8
4148	248
9741	8868
6382	4436
23369	3461
388	8984
100874343	6
64342	592
151449	1
60526	565
101928271	0
338	2
100129278	7
645949	0
102723362	0
105377637	1
114818	102
54454	464
165324	358
388931	2
80304	234
2281	76
51639	1096
375190	73
9540	318
375189	24
653140	8
50618	1103
8648	1326
391356	246
79172	172
109	872
51277	205
729723	17
22979	277
5443	10
1788	441
100302246	0
1838	277
55252	1575
3797	498
10890	5017
150946	66
3030	3589
3032	2896
165082	21
85465	2188
92749	3
9381	5
339778	1
130106	0
3777	10
54978	1133
1058	58
56896	0
22924	620
54867	1932
100874031	0
100189022	0
60509	771
100128731	1821
11117	3162
3795	151
10669	566
84696	20
10113	1202
339779	0
150921	3
8884	781
51374	1541
790	1157
7781	1
285126	0
57159	6
7349	5
4358	1067
2976	1110
100505624	2
8890	721
9784	2675
130557	466
5496	1898
2498	1
29959	1663
200634	313
26160	605
64838	114
2646	1
84226	67
84450	727
79635	113
11321	705
9913	914
22950	568
105374378	8
9553	669
64080	156
100302650	2
9577	613
100422965	10
100505736	0
100505716	7
105374382	0
403150	4
2355	3762
151056	104
5500	5518
245711	3
55006	291
23160	1261
692209	0
26796	0
165186	1
388939	0
79745	594
238	0
51646	2521
81606	2081
285043	2
253558	704
92291	123
79623	94
440854	1
30845	480
7498	9
6716	1
51072	650
84661	700
6683	657
55676	1272
58484	113
84272	1161
57448	3163
693143	1
103752586	0
55622	450
100616219	0
285045	2
100271832	1
4052	1174
100616136	0
25780	358
25940	870
104355287	0
151325	0
104355288	0
100616475	0
100288911	3
51232	5107
9637	614
5212	2
6801	1444
54497	1514
253635	436
5610	968
391365	0
100505876	1157
10153	1343
55471	240
23683	636
25797	224
10602	444
101929559	1
151393	82
101410544	0
1545	2613
105374860	9
285154	6
64225	1612
101929596	5
92906	978
130589	324
6432	1936
79833	208
90957	604
729967	288
100271715	5
375196	1
6654	1158
105374861	0
344387	0
8491	1178
728730	109
130733	9
80745	215
100128590	0
6546	301
388942	0
101929723	0
400950	2
91461	117
102723824	0
27436	1282
9167	2602
170850	6
57504	1549
165140	8
23498	39
105374567	27
100189265	0
102723854	1
100506047	1
678	3356
100129726	8
63892	693
130271	96
728819	7
51626	505
64240	9
64241	5
10128	5777
5495	1295
6519	0
9581	1998
79823	98
100506108	0
6496	0
10736	50
400952	2
55133	405
102724965	3
5581	303
2034	3123
101805491	0
388946	0
90423	82
23433	1905
100506142	6
5281	289
9419	436
9655	747
388948	0
100134259	10
90411	3135
57217	512
285051	0
805	14048
101927043	5
618	1
4072	4657
693144	8
4436	1327
56660	2
644093	3
2956	1902
80204	1781
3344	393
129285	467
286749	1
11037	132
11036	0
3973	0
2492	0
102465854	0
9378	6
103504737	0
730100	0
100616431	0
51130	8
100302652	0
494143	30
27248	2133
100500850	6
10936	43
23198	2170
98	101
388951	0
129852	0
6711	4158
56969	0
400954	20
57142	6778
130162	145
6233	9697
4528	863
344405	23
55704	899
112942	965
57223	2796
87178	844
2202	3518
104355290	0
406999	0
406998	0
100126319	0
100129434	35
114800	64
7444	454
55120	244
400955	1
101927285	0
100616473	0
53335	29
64895	371
400957	0
5966	579
150962	277
5194	1029
84542	236
339803	76
339804	60
130872	720
9736	3265
100124537	0
7514	4931
84140	84
10575	3320
150684	326
10678	850
100847087	1
200728	41
23301	718
100132215	7
5013	8
100169989	1
51057	149
4190	2186
7360	2196
51542	1636
57162	659
150992	0
100507006	6
102465833	0
100616265	0
29094	716
101927402	3
54812	1894
100616419	0
339807	1
9792	1357
101927438	0
400958	1
6509	1485
23177	753
5861	4339
10097	9019
200734	1556
102724258	0
100616464	0
729348	0
730198	4
4211	129
100873998	0
100507073	1
101927577	0
101060019	0
102724321	0
102800447	0
644838	0
101927661	0
54465	438
101927701	0
10438	405
116143	341
56902	644
5534	1444
25927	219
5341	509
554251	54
200558	35
10887	1
9938	249
27302	0
200504	0
56287	1
84168	12225
100423030	0
2673	5600
27247	654
22848	1019
100124535	0
307	1527
64395	1206
11017	523
4084	312
151516	302
400960	116
5093	6946
100133985	8
54980	227
7072	1907
100189231	0
100302268	0
51449	5244
6637	785
84908	729
7039	129
100874273	0
119	11
344018	0
165530	1
50489	72
104355141	0
25806	67
525	30
101927750	0
79998	9
113419	1550
79315	4
55577	1174
84693	247
10199	1041
400961	129
27332	2740
8291	704
56603	271
23233	741
6697	1420
2016	7
94097	547
26056	1242
344022	0
10322	598
84279	255
10574	4040
150726	464
1961	0
7840	872
100874291	3
9027	0
200420	4
51471	5
51002	409
8446	526
388960	0
10617	983
72	369
1716	601
100874048	14
200424	911
388962	282
100507171	118
55233	3082
10797	1541
57835	210
1639	3794
100189589	2
105369169	7
388963	269
84058	337
6242	712
100532735	0
83444	4
23559	152
7841	1338
116540	712
84865	242
64427	452
85474	4
151534	68
84759	195
3196	0
165545	7
550	1276
27429	269
84695	165
1796	556
130951	19
10505	286
3099	2390
102724515	0
56655	378
6869	23
100846995	0
84141	132
101927884	0
9801	1379
6936	471
80059	0
101927907	0
101927967	0
101927926	0
100170221	0
101927948	0
130120	0
5968	0
5967	0
5969	0
5068	0
101927987	0
1496	0
100422888	0
102465877	0
347730	1
100507201	0
1720	0
101928031	0
388965	1
8802	1147
1768	31
129293	6
9168	7620
56888	1196
83439	149
102724579	0
10618	10104
54884	1857
84173	517
822	3788
284948	4
100630918	37
4144	3676
2677	1160
8673	1835
10791	636
51255	1084
129303	413
10713	1212
388969	461
6439	0
10578	17
84913	30
102466516	0
284950	1
8869	179
101928113	3
90784	216
25885	1139
55037	1252
692225	9
10989	2075
100616159	0
51318	966
65055	122
55818	1102
51652	12
100526767	0
7844	1815
64795	2364
925	75
926	18
100286979	0
400966	0
5343	14
285074	157
102724642	3
100616370	0
105377638	0
105377639	0
112597	213
100616499	0
730268	73
5342	7
729857	6
51315	883
150572	0
100616447	0
2168	0
55258	1273
344167	0
200523	0
101928371	1
9451	881
101928403	23
22934	451
645784	0
100616399	0
3514	495
28946	0
28947	0
28948	0
28949	0
28950	0
28908	27
28907	0
28905	0
28929	0
28299	6
28943	2
28915	0
28942	0
28941	6
28928	0
28914	4
28940	1
28939	0
28927	0
28913	26
28938	2
28937	3
28926	0
28925	0
28912	12
28906	0
28936	0
28924	0
28923	8
28911	0
28922	0
28935	29
28921	3
28920	0
28919	13
28910	0
28934	0
28933	13
28909	0
28932	0
28918	0
28931	0
28917	0
28930	25
28916	0
105379433	0
28878	0
28893	12
28894	0
28896	1
28881	2
28882	0
28883	5
28884	0
28885	2
28870	0
28874	2
28869	0
28900	0
28901	0
28875	3
28902	0
28903	1
28876	0
102724332	0
28892	0
28891	0
28904	0
28877	0
101060017	0
105378957	0
105378958	0
654342	47
645367	0
440888	0
100133920	0
100509620	0
90499	0
729171	0
150483	4
442028	0
4118	4
64969	526
84874	363
7549	161
105373489	19
150696	2607
30818	61
51011	274
653192	0
129868	0
150759	57
400986	53
729234	32
150763	14
151	24
431705	25
1844	74
56910	3429
285033	54
55654	2669
9391	2143
23020	5816
150771	28
23397	124
93082	7
10865	454
55683	1575
90342	5
81562	548
26504	1222
100422928	0
26505	1189
200539	41
51239	202
54910	1322
105373982	20
51252	12
101927053	0
151313	217
105373983	0
375248	122
100506076	6
100506123	3
105373498	3
57730	48
1329	1699
10120	1255
728537	24
7535	39
23505	1453
200403	0
1261	0
3631	856
493753	521
25972	760
11320	3472
101927070	34
343990	458
80705	65
150590	176
51601	89
129531	190
51263	1084
254773	2
129530	14
10190	749
9669	2620
51455	766
3899	5366
150577	1
164832	3310
9486	323
129521	0
79031	502
4862	81
101927142	0
6160	7389
11138	435
100506286	27
55571	1486
284996	1275
692205	0
100847007	0
200407	9
731220	64
9448	3386
100506328	0
7850	14
3554	1839
8808	49
9173	39
8809	51
8807	10
100616157	0
389015	0
6549	168
84804	303
130827	112
100287010	0
150568	0
101927360	0
284998	0
100506421	0
5455	0
102682016	0
102724691	0
64965	289
101927492	4
105373984	1
11250	3
9392	930
100506473	13
79074	682
2274	1337
285000	0
8440	955
84417	4
80146	1015
285189	0
653489	12
84620	450
104326057	0
729121	0
285190	8
60482	0
442038	0
6819	13
151234	0
27233	52
9648	2208
3987	1849
5903	5276
165055	81
10913	0
100287216	62
344558	325
100422863	0
102724819	0
100423027	0
729164	0
151011	2132
65124	1941
84220	52
96626	0
100271835	0
440895	0
440894	21
105373985	0
105373986	0
100422994	0
7851	76
100616123	0
4867	141
205251	183
100507334	4
100847033	0
105373551	0
151009	42
100288570	4
100288695	18
729540	47
699	332
55289	90
400997	4
10018	1061
101927260	78
100616341	0
541471	224
105373987	0
64682	1231
100616165	0
