Geneid	Samtools sort on 310(R)
147339	1105
494470	35
125336	12
29906	4
9063	503
83473	85
100506888	0
728929	0
101930171	0
162699	0
51224	0
84064	760
51124	1473
652991	0
100616264	0
4087	1583
201501	35
9811	898
100616366	0
4092	730
105372109	15
54808	679
100616420	0
100526842	2
497661	80
100302257	0
6139	237
100124516	6
26791	7
26790	0
9388	56
10449	648
677769	7
103091864	2
4645	1675
100422865	0
220136	20
4152	1037
30827	725
220134	0
5596	7
83876	15
4200	765
55520	38
4089	1211
51320	873
100287225	0
1630	4
100616232	0
102724651	0
101928167	0
8932	1606
677819	1
11201	392
147323	0
162681	195
284254	2
5874	1105
80323	23
101927229	10
6925	1041
100616290	0
101927273	0
100505474	1
9352	1356
23335	441
100885779	0
284257	0
51046	0
9480	124
2235	561
4677	3439
100505549	34
5205	4646
23327	427
406906	0
100616357	0
115701	10
101927322	0
10892	523
55205	602
390858	0
90701	1361
2922	0
30062	0
339302	1
3998	3835
147372	22
5366	130
4160	0
28316	4
100996669	1
220441	2639
23556	691
57614	923
8792	110
54877	651
23239	320
596	2949
2531	812
9525	1339
5268	7
89777	0
5275	0
6318	0
6317	0
89778	0
8710	0
5055	0
5273	0
284293	2
5271	158
221241	0
284294	0
400654	0
1005	0
28513	0
100847002	0
92126	0
643542	0
101927430	0
54495	1251
79839	99
100873758	0
220164	20
10666	166
25914	149
9306	1134
101927481	11
101060542	0
220158	0
100505776	0
102724913	0
147381	4
81832	8
100847083	0
100505797	0
400655	0
100505817	0
201456	32
29090	278
1528	1343
644041	0
101927606	0
125704	1
105372192	1
55748	3731
84735	0
400657	215
55628	436
284273	776
10194	525
284274	2
100505853	0
105372204	0
339298	0
9658	1250
101927989	16
400658	14
284276	2
400660	9
101927651	1
400661	9
100131655	32
7776	373
4155	854
2587	2
101927715	0
27164	0
374868	336
100996274	1
4772	380
9150	202
105376875	0
26251	17
80148	665
440498	273
10907	1091
79863	301
100506070	7
22850	941
100130522	21
84552	199
375690	6
100422919	0
641702	0
81099	0
399844	13
101928344	9
8612	1883
101929060	1
54531	727
51298	41
126567	166
25759	395
284451	2
8174	2
91978	230
997	909
3004	89
682	10221
610	242
5442	1032
27006	1
55658	667
10272	410
400668	1
5064	547
126353	1584
5725	6307
100616459	0
79948	1152
100422854	0
566	0
5657	0
1991	0
1675	9
10025	819
101954271	0
91300	1305
84634	74
1820	578
57418	351
116444	16
91304	2586
103625684	0
1265	976
10347	206
23526	1248
5434	1908
2879	6370
22904	268
6794	1949
255057	18
513	916
90007	2943
148046	33
1153	3564
55009	715
1943	23
84939	785
100189306	0
100189195	0
374291	717
2593	429
26528	2747
6209	4566
10297	142
148223	384
54760	77
92840	816
339366	108
126520	6
399664	1899
53615	1509
10975	1240
6929	2117
390874	0
148229	33
57455	932
100302210	0
100288123	28
83855	699
81926	1510
113179	151
113178	1254
1455	1776
255193	2
55643	1402
2872	4969
126308	656
113177	35
8943	4119
84444	974
55111	797
100302283	0
102466736	0
8175	608
268	96
100423031	0
126306	9
4946	8478
374872	7
645191	17
51690	532
56928	819
360200	15
26517	1031
84823	2296
102466806	0
101928602	3
4616	726
101929097	0
2788	83
102465838	0
148252	116
29985	526
6449	1350
7064	1032
115196	125
148254	167
80032	0
126295	65
58492	85
79816	7
7089	918
166	7500
2767	1660
2769	71
100996351	0
8698	89
56926	1893
60680	16
4782	2622
284422	1
83475	310
51343	990
126321	1013
100128569	103
10362	3414
126326	92
6915	57
404665	7
58509	265
23396	1063
27134	2105
9546	210
116541	402
84839	0
4145	185
23217	0
85300	0
27231	1
1613	1382
693222	3
1938	30621
26812	2
51588	590
51341	1889
5605	2005
84699	1
51548	168
170961	24
10148	112
55702	260
56961	5
126259	6
79187	3
55620	384
84954	241
6455	1580
10036	461
80700	1507
100616371	0
84717	759
729359	2846
440503	613
116844	2343
10501	629
126282	820
56005	2125
91039	2003
100131094	34
7197	0
100189416	1
284424	0
407045	0
55527	1808
148022	244
10226	1152
645432	11
29128	1032
100616337	0
23030	1306
5802	2027
148066	0
257000	1076
9667	1020
6294	1860
125988	490
374875	32
25873	2853
9361	2303
257062	0
163154	43
56931	435
4902	26
2528	16
2525	20
101928844	0
2527	1
126328	1010
400673	100
828	2237
8498	813
100128568	4
5990	106
81616	2
4298	1460
125981	3
8192	756
84266	637
5623	2
2962	1023
102465533	0
102465473	0
390877	1
8570	3869
100500888	0
284427	0
79085	561
92359	389
79958	513
10382	2
8744	25
970	3
8740	54
718	5117
56927	742
102465474	0
9322	580
10045	272
7409	422
2015	25
326342	14
497049	0
284428	0
653656	0
125997	0
653657	0
79230	141
3643	1524
23370	1110
100128573	0
92960	39
374877	17
140467	602
57192	407
10908	990
57662	1852
102465475	0
56949	1108
100131801	543
126006	153
6813	1401
56729	0
199675	2
126003	1118
2208	12
339390	4
30835	398
10332	0
440508	2
115704	400
80164	318
388499	0
80131	572
5609	754
100507588	5
6618	390
404217	526
10469	637
1994	1569
6370	1
84467	4
79603	1275
51293	755
4701	565
6234	1847
256949	132
51129	281
100507567	65
100847049	0
9230	1027
51257	418
4670	5530
84106	20
84330	155
4542	501
81794	94
105372267	7
284382	0
284383	0
148156	357
85509	0
94025	33
125963	0
390882	0
125962	0
390883	0
57693	638
162998	0
125958	0
26648	0
374879	56
84527	56
100529215	0
7730	0
105372342	0
10781	478
105372269	0
147741	0
79088	105
101928238	3
7675	124
93134	439
284385	31
54811	725
729648	6
162993	69
100505555	0
54850	204
59286	1540
5300	787
93145	407
50509	445
50700	0
105372271	0
100847093	0
388503	0
55337	351
83854	7
56342	45
692312	0
692229	0
100113382	0
5032	47
8666	1370
1786	2103
9294	210
100422925	0
51073	656
3383	754
3386	4
7087	12
100125288	25
112812	172
125950	975
3385	443
7297	1187
11140	2160
100302213	0
5141	184
9817	1345
53637	59
84971	424
100302226	0
65095	520
1032	165
10053	1191
57153	5185
147727	128
3609	4575
81890	451
1785	2135
693223	0
100616425	0
406976	0
102466737	0
11018	540
255809	18
10498	750
78992	677
90580	217
6597	2577
3949	1449
102465534	0
147841	239
25959	1582
57572	704
55908	9
26526	0
9545	4030
374882	1565
126075	358
64748	1366
126074	162
2057	78
57139	68
115948	18
5589	3779
1995	0
115950	77
102465856	0
51295	276
1264	154
84337	588
54	973
199692	327
664709	104
401898	33
55552	218
126068	240
126069	30
126070	417
90594	61
7620	96
90592	315
284390	39
163059	94
729747	5
284391	252
388507	53
100529855	11
7568	0
90589	13
7695	193
100289333	5
101060181	1
51710	229
147837	40
79973	29
105372277	19
90576	165
10224	197
163051	94
163050	251
57474	170
163049	345
4125	2045
84292	122
51398	475
1725	609
105372280	1
84261	149
30000	1343
26810	0
79002	1625
439	1079
54831	0
29911	931
100847071	0
3726	1831
7001	3384
10535	342
83546	3
22983	9
102466196	0
1777	1546
10661	2
2639	496
256126	13
100847016	0
2193	1373
811	15774
102466659	0
5886	1666
90480	738
199699	3
4784	1230
4066	107
55621	506
112939	4306
8677	486
9592	1872
773	24
81576	320
84245	282
28974	917
65249	184
284454	90
407013	0
407018	0
407010	2
406957	0
574457	0
342977	2
79173	124
54862	1047
79883	76
90379	533
5989	369
117579	0
9466	391
342979	44
113230	287
102466515	0
646457	0
90378	674
5566	1228
55723	338
100507373	26
22859	1635
976	824
10212	1024
5585	3021
5731	4
10755	1858
3337	3242
9524	1192
693224	0
4713	859
388512	4
84658	0
84449	107
30817	124
26664	0
26659	0
390892	0
26333	0
26658	0
6511	0
126402	0
23581	3
126370	0
85360	140
10994	824
4854	4042
102465476	0
79852	5
23476	1258
10270	718
26993	1028
58525	1373
100302127	0
64926	270
114770	95
126410	41
11283	0
4051	26
66002	15
26538	0
26532	0
388514	1
284433	0
26539	1
652995	7
102724279	0
8529	5
57834	225
126541	0
126536	1
148231	0
7171	9186
4218	1579
84941	1484
117286	15
26017	1274
8907	518
10365	762
58513	1290
125972	2
84167	76
10523	911
79939	2180
9441	265
79086	807
79041	15
284434	1
23309	874
9002	29
27151	62
93323	143
4650	1678
55850	228
79629	341
2063	4379
83878	41
29086	1021
126549	8
79575	348
64981	511
79016	587
57719	463
84705	458
83483	1645
105372343	5
684	2955
105221694	105
93343	409
100130519	4
115861	2
376497	353
25796	796
199786	29
79709	2093
23025	36
55201	569
23149	69
10331	120
3640	0
3718	517
6142	5601
26780	1
6528	5
115098	717
3780	5
27106	817
3594	113
23031	356
5296	3073
10437	2703
84769	193
5864	85
5143	7
729966	0
80726	14
3727	2650
100422833	0
25804	1107
54858	673
9518	1004
100422943	1
126364	113
170463	995
51477	2024
8178	678
23770	2358
79036	551
7311	4314
55049	440
9244	311
25789	7
55295	128
23373	365
1311	223
5976	2952
10715	39
2657	0
11316	2386
54555	698
9454	791
10147	1696
93436	660
284439	275
54929	398
4207	3
100271849	0
729991	110
8625	509
126382	258
1463	2
404037	1
53345	5
57794	375
23383	1267
54815	1743
693225	0
83983	20
51079	1931
374887	28
148113	338
80714	25
9170	377
51291	564
57130	1468
94039	316
7561	157
284440	27
440515	78
56242	244
81931	21
91120	59
7643	2
90649	84
105372315	13
102724436	3
664701	7
100302179	0
100129842	76
199777	47
7639	0
80264	178
148206	141
170959	183
7562	139
148203	52
284443	102
400680	2
353088	88
400682	0
163227	15
641367	0
7594	51
7757	6
113835	8
163223	0
100287226	0
148198	0
105376917	1
101929124	0
100128139	0
440518	0
100996349	0
374890	2
57615	5
7652	0
388523	5
101929164	0
101929144	0
100129543	6
440519	14
100132815	154
7644	774
104472717	2
171392	283
148213	119
388524	467
101929206	52
730087	6
100505851	2
9534	334
100101266	3
105376906	0
148189	42
101927151	84
100420587	0
101927210	0
102724908	0
148145	0
102724958	0
100505835	0
7386	1571
284395	0
342865	0
10775	439
79156	135
83636	560
898	92
8725	1690
9745	1
57616	184
105372487	4
101927277	0
100507527	0
100996665	0
101927411	0
22847	483
400684	4
147991	422
9141	814
84079	718
390916	808
388531	33
91646	3
11136	5
84902	211
91442	52
85415	1087
55094	183
126248	19
100189006	0
4037	1116
56301	30
1050	1027
80054	24
1054	1547
5184	672
64377	179
79047	1258
26065	11
9710	274
2821	2750
84306	128
10054	2271
126374	132
643719	3
284402	11
100130342	0
55900	541
339318	221
148103	38
400685	37
100652909	0
102723513	0
90075	80
126375	106
57655	1737
6324	191
3249	619
100128675	5
5349	2180
102466205	1
163175	51
5348	46
53822	2
53827	416
148109	0
51599	1473
7392	2987
57817	10
4099	37
933	146
100847070	0
2864	1
2865	3
100128682	0
2867	44
388533	0
93099	19
374897	2
26330	20
100506469	49
10430	591
495	0
102723617	0
23354	219
79171	1008
2116	17
1340	1423
11045	3
100862728	0
27033	17
9757	1652
79713	180
199746	224
55851	822
55957	186
126393	515
148137	139
115703	259
644050	0
58510	0
4868	7
84063	1
333	294
84807	73
10870	213
7305	964
79414	174
105372384	0
644096	197
163183	202
84964	209
101927572	3
25999	153
199745	93
284403	231
728361	1
5438	294
1155	770
826	3240
1346	74
147929	54
7705	1939
105376900	0
105376907	0
100134317	0
100506930	16
57677	180
284406	25
644189	0
84924	181
728752	24
339324	640
57711	121
101927599	10
84911	20
92283	30
101927621	9
163081	71
342892	20
728485	2
284408	5
388536	24
25850	21
374899	29
374900	46
147923	102
199704	126
92285	159
163087	109
101927667	0
284412	0
284459	223
84503	79
148266	47
148268	23
101927720	1
390927	26
100507433	5
163255	33
51276	42
22835	323
163115	20
84775	74
126231	36
644554	2
100631378	1
83889	1
23094	1394
8193	20
94274	69
10653	10171
90522	592
64073	0
9424	1454
57828	46
5714	2207
199720	23
399473	49
147965	452
115727	28
6261	138
11184	169
27335	1376
81	8010
147968	150
3963	2
653499	0
3960	5
1891	1345
3191	3733
126432	160
22933	657
4793	291
643669	3
54938	271
6183	503
115290	63
126433	34
390928	5
10298	1644
342897	28
342898	0
282617	1
101180976	0
282616	4
282618	4
57622	135
9535	355
55095	1936
54623	1272
55588	1162
7538	696
100616163	0
100189324	0
64857	352
6217	5054
6829	2043
92609	761
10683	0
348303	0
126272	19
163126	309
29124	0
100129935	0
148003	0
400696	50
56891	0
1178	0
342900	0
9149	471
102465974	0
2091	1203
8857	29
5704	1785
339327	61
163131	235
284323	445
4294	483
148014	0
79935	650
208	3464
693226	0
126526	252
23646	3992
102465477	0
147746	3
57716	248
29950	328
29946	884
105372489	26
645	1953
57731	70
92799	812
8425	899
9253	229
79934	380
80271	1163
284325	207
6626	695
8190	1
100529262	0
100529264	0
53916	0
112398	20
1548	3
1549	5
22952	17
1556	501
1555	0
1553	0
1572	0
105376908	9
29785	77
558	605
11100	4227
90324	903
7040	1723
80776	59
641649	39
56915	321
593	799
374907	96
55101	439
100170765	0
100505495	30
101927931	5
90273	4
1089	1
1087	1
1048	267
4680	1730
1084	0
147719	0
63946	0
6223	5876
102465478	0
973	170
9138	1141
390937	10
10567	775
478	38
2901	33
64763	447
5452	113
100505622	3
100422980	0
162989	635
116115	260
2931	1238
2077	1045
23152	1720
5050	478
284338	48
284339	3
1954	589
102465875	0
84518	26
101930071	0
100996307	8
3991	688
284340	17
634	47
1088	0
5671	0
440533	0
100289650	0
653492	0
5669	0
5675	0
5676	0
5680	0
5673	0
5670	0
5672	0
284344	0
5678	2
23574	0
57126	20
83639	2
27076	730
653583	381
23474	231
284346	19
7515	560
390940	11
126298	872
79177	173
126299	324
100170229	17
199731	114
5329	163
105372412	1
56269	0
56006	408
3783	277
284348	24
284349	79
342908	10
100505715	5
105376909	0
7596	235
7638	12
7711	80
101928063	9
7773	81
7673	58
7766	62
342909	23
7767	123
100379224	4
7768	74
10780	167
7769	152
7770	230
353355	28
9310	114
7771	33
26974	10
7772	27
7733	310
125931	0
388550	0
147710	0
5817	671
100616355	0
56971	50
388551	5
105372417	11
602	916
102465879	7
23624	195
4059	4025
5819	6108
10452	1480
348	7700
341	735
342	2
100533990	2
346	0
344	0
1209	2369
5971	412
11129	434
162979	95
79760	264
284352	1581
284353	5
79090	186
388552	287
90332	76
57787	1120
1158	1
147700	64
2068	179
10848	730
10849	80
2067	291
102464836	0
2354	59
7234	0
6253	220
147699	31
7408	1174
80207	455
2828	71
24139	505
442902	0
100287177	4
2696	85
693227	0
100500845	0
6633	1606
54814	189
23403	358
388553	7
147912	560
1760	698
1762	597
81492	0
8189	1438
3171	7
26145	535
339344	166
339345	0
4858	61
729440	163
768217	0
8993	1
444882	1
400706	0
147920	1
388555	0
645553	0
93429	1
374918	0
64344	23
5536	1186
83987	74
55228	31
100506012	3
57469	24
808	2819
5739	35
94235	2
147906	59
100506068	0
25865	863
100422913	0
29888	1768
79147	216
6510	4441
100170220	0
1175	1148
2909	3808
4861	16
54958	282
23211	1113
10055	1736
27113	162
100422899	0
100422832	0
26093	472
255783	190
728	158
27202	347
9704	696
56917	344
6543	4
11133	187
100505681	10
8775	1659
84215	7
29998	344
30846	1482
29997	2448
692091	0
6415	2045
284355	0
1406	0
6822	0
100126800	0
100170223	0
100126798	0
100169951	0
100170218	0
100126799	0
100170219	0
100169959	0
100170226	0
100170225	0
100131137	0
64100	0
56344	0
8605	185
3978	848
374920	121
22900	683
100505812	75
163071	5
93233	17
2014	223
55260	118
23546	2
10945	2086
2906	27
83743	789
3770	30
9266	2184
114783	206
6820	254
54854	216
171169	3
6141	4673
56848	269
1628	220
770	46
653677	0
126147	11
2524	30
284358	12
54922	160
284359	4
2523	147
26291	0
587	644
51171	56
57664	322
23645	533
7288	0
4924	2611
100874085	0
27294	0
581	446
2512	16623
2997	752
10856	1477
102466738	0
3972	0
101059948	1
1082	0
100170228	0
114336	0
114335	0
100126780	0
93659	0
94115	0
94027	2
105376902	0
4909	0
3743	0
6625	2293
64130	63
55150	27
8541	279
3270	28
54795	957
28968	31
100422979	0
951	424
8463	1481
27120	11
101928295	11
147872	1
100507003	0
113091	0
57030	6
55011	388
126133	758
2323	78
23521	15835
26819	12
26818	1
26817	2
26816	5
6205	7664
84546	7
406942	0
2217	1714
57333	321
51070	742
5639	134
57479	1024
6237	348
58506	1248
3661	657
83596	179
3276	2216
100847074	0
199800	19
126129	24
60385	5
160	1142
102465479	0
80199	92
81857	777
102465480	0
100506033	4
53635	1422
100616313	0
101928378	116
11284	413
84335	1254
79735	547
100616314	1
259307	235
23636	1116
22809	868
100616483	0
114132	17
400709	4
51231	318
25888	209
400710	1
100287477	0
100169956	0
100191063	0
100169952	0
100169957	0
100169953	0
100169958	0
100169955	0
100170216	0
100169954	0
100170224	0
100170217	0
100170227	0
126123	0
79784	2134
3748	77
256236	160
9476	9
7376	861
5424	460
6689	73
4606	3
112703	42
284361	3000
126119	315
554235	7
94030	26
100126781	0
84258	8
342918	0
50944	24
6320	316
2854	0
93650	0
84798	586
692203	4
692202	1
692204	0
284365	0
3816	5
55554	0
354	1
3817	0
606293	0
9622	3
25818	2
5653	2
5650	1
11202	0
284366	0
5655	1
11012	1
43849	0
26085	1
43847	0
90353	209
27180	81
27036	31
101928517	0
284367	6
102465873	0
945	60
284369	0
402665	0
147645	15
2109	312
125875	7
4818	232
3982	2
147646	0
89790	74
100129083	0
27181	34
729767	0
89858	5
946	13
105372490	0
7728	52
729975	0
8778	31
100049587	54
102238594	0
407056	0
406887	0
406910	0
147650	16
3036	0
2357	137
2358	7
2359	792
84765	52
101928571	1
65251	60
79898	82
101669766	4
59348	151
284370	92
80110	170
9668	156
284371	222
90317	93
162962	85
5518	3632
102466984	0
90321	287
693228	0
147657	391
162963	13
400713	79
102724105	11
84436	49
147658	0
147660	8
388558	81
55762	199
7696	58
55769	507
81856	165
162966	150
7576	538
90333	554
162967	449
388559	217
399669	0
100529240	0
125893	120
79986	68
147664	0
100271846	0
90338	452
55786	38
84671	144
79788	18
390963	78
342926	18
317701	0
317703	0
646508	0
112401	0
91664	184
170958	322
91661	266
388561	388
147804	130
126017	100
55422	335
284379	0
503834	0
574458	0
574459	0
100302255	0
574460	0
574461	0
574462	0
574463	0
574464	0
574465	0
574466	0
100302265	0
574467	0
574468	0
574469	0
574470	0
574471	0
574472	0
574473	0
574474	0
574475	0
574476	0
574477	0
574478	0
574479	0
574480	0
574481	0
574482	0
574483	0
574484	0
574485	0
574486	0
574487	0
574488	0
574489	0
574490	0
574491	0
574492	0
574493	0
574494	0
574495	0
574496	0
574497	0
574498	0
100302205	0
574499	0
574500	0
442916	0
100616185	0
442917	0
442918	0
91662	7
91663	3114
5582	5
59284	0
59283	4
100126325	0
59285	14
284415	0
441864	0
126014	7
4696	3
29844	0
26121	9
4849	120
79165	0
147798	122
79143	73
79042	11
6203	4
11025	1
79168	1
10990	0
10288	0
100616171	0
353514	0
23547	0
3903	38
57348	0
104355426	0
114823	1
94059	0
148170	0
3904	0
101929818	0
90011	0
11027	0
11024	0
10859	10
11006	0
102466251	0
79166	0
115653	0
3804	0
101928804	0
3802	0
102724300	0
3805	0
3811	0
3809	0
3812	0
2204	0
9437	1
199713	0
55655	0
51206	0
112724	0
54869	617
54776	1126
102466872	0
7138	203
7137	1
352909	54
6861	2
102724352	0
5794	19
255043	103
22870	2943
102465482	0
102465481	0
102466739	0
23640	385
84446	12
284417	32
84787	416
125965	7
284418	0
3589	8
147744	4
388564	390
6158	4726
102465483	0
27338	1048
729956	0
79763	583
89887	125
57106	152
284297	138
646643	5
100130827	5
163033	329
84922	254
147807	223
100507290	225
147808	150
51157	330
51545	178
29903	180
11338	2927
29924	1992
338321	2
342931	0
729974	0
204801	0
147945	0
126204	0
126205	0
126206	0
101928886	0
126208	596
55311	660
85569	0
342933	1
79149	47
100506374	6
147947	104
147948	19
386758	9
147949	25
63934	24
100128252	43
57573	41
140612	50
388566	49
58491	47
147670	4
90485	17
101929059	0
23619	0
5178	121
100169890	0
100073347	13
105372474	0
57663	0
114026	0
503835	0
9422	725
6795	8
390980	194
105372476	5
10794	53
125919	131
57343	330
284306	65
10597	64
147694	235
7565	89
388567	128
57191	5
400720	263
79744	74
374928	71
256051	48
162972	168
55659	80
284307	58
348327	50
7693	154
10520	143
201516	0
90233	161
7710	54
79891	64
284309	578
54807	144
79818	1225
2282	3
100293516	302
84914	1559
730051	376
147687	245
147686	33
10172	37
147685	3
80095	178
100128398	7
105372478	0
284312	0
7694	31
65982	165
79673	111
10782	264
27300	464
7554	70
342945	128
102465484	0
1	52
503538	10
162968	60
105372483	17
116412	32
100616168	1
6193	4752
646862	78
201514	141
388569	101
7691	51
25799	172
55663	297
10998	39
84878	284
10155	5386
102465976	0
27243	1146
9040	944
100131691	23
7593	294
65996	614
642273	634
26751	818
52	1752
285016	3
101927262	11
100996637	2
105373352	0
105373353	1
129787	740
105373480	12
339822	0
101060385	0
101060391	4
54221	3
7173	14
102723730	11
7837	4918
23040	1
105373380	0
730811	0
101927534	0
101927554	0
7260	401
51112	369
55256	545
246243	313
100506054	81
6201	6773
78989	22
55821	1
728597	1
100505964	0
105373395	0
105373397	0
727982	1
102723818	0
6664	5
105373442	0
150622	0
102465693	0
400940	0
101929390	0
102800315	0
102800314	0
102466235	0
400941	5
104326052	7
129607	656
91543	743
386597	10
9781	340
101929452	0
100506274	0
101929551	0
339788	0
339789	7
101929567	53
100506299	21
3398	1330
57498	1594
129642	1591
8853	1861
9270	857
51692	622
285148	405
6868	719
101929643	3
10971	6762
101926982	0
9014	304
29841	937
8462	703
192668	60
6241	3155
348738	2
100422929	0
3241	1181
4953	2365
100302743	1
101929715	2
79954	747
245973	109
10130	4106
101929733	0
3754	1169
285150	56
130813	36
130814	954
9475	1786
100874055	0
1876	667
9687	6950
100616469	3
23620	2
23175	606
100506405	0
100422862	0
100422996	0
100506457	0
100500884	0
28951	1748
100422986	1
100506474	6
100499171	0
151354	167
653602	9
51594	714
1653	2572
101926966	0
103752554	0
10408	0
4613	23
104797537	0
81553	259
729475	0
7447	6
79677	792
348654	535
343930	0
3790	879
100526794	0
57665	146
93034	1
100616307	0
130497	24
400946	2
130502	92
57539	307
101928222	3
4148	169
9741	7257
6382	4526
23369	4445
388	5369
100874343	0
64342	448
151449	0
60526	420
101928271	0
338	27
100129278	0
645949	0
102723362	0
105377637	0
114818	45
54454	608
165324	430
388931	0
80304	223
2281	18
51639	909
375190	84
9540	173
375189	8
653140	5
50618	1156
8648	1127
391356	261
79172	495
109	495
51277	235
729723	33
22979	292
5443	77
1788	878
100302246	0
1838	260
55252	1495
3797	643
10890	5083
150946	63
3030	2807
3032	2795
165082	16
85465	2698
92749	5
9381	20
339778	5
130106	0
3777	19
54978	1598
1058	216
56896	1
22924	656
54867	2253
100874031	1
100189022	0
60509	507
100128731	1169
11117	1568
3795	56
10669	28
84696	4
10113	1838
339779	0
150921	7
8884	2169
51374	1357
790	896
7781	1
285126	0
57159	5
7349	16
4358	705
2976	1113
100505624	1
8890	712
9784	2099
130557	395
5496	2770
2498	0
29959	2559
200634	409
26160	423
64838	56
2646	1
84226	47
84450	327
79635	116
11321	632
9913	743
22950	662
105374378	0
9553	706
64080	80
100302650	4
9577	417
100422965	4
100505736	0
100505716	1
105374382	0
403150	4
2355	2801
151056	47
5500	4450
245711	6
55006	240
23160	1509
692209	0
26796	4
165186	14
388939	0
79745	198
238	4
51646	1920
81606	642
285043	0
253558	341
92291	519
79623	84
440854	3
30845	253
7498	13
6716	10
51072	618
84661	699
6683	862
55676	998
58484	54
84272	1041
57448	3005
693143	0
103752586	1
55622	312
100616219	0
285045	0
100271832	0
4052	1201
100616136	0
25780	244
25940	947
104355287	0
151325	0
104355288	0
100616475	0
100288911	2
51232	2951
9637	675
5212	70
6801	1270
54497	1101
253635	298
5610	1425
391365	0
100505876	674
10153	1330
55471	188
23683	835
25797	163
10602	296
101929559	1
151393	48
101410544	0
1545	1360
105374860	6
285154	10
64225	1783
101929596	11
92906	921
130589	179
6432	2300
79833	221
90957	406
729967	161
100271715	3
375196	0
6654	1522
105374861	0
344387	4
8491	1626
728730	119
130733	3
80745	142
100128590	1
6546	241
388942	0
101929723	0
400950	0
91461	281
102723824	3
27436	1378
9167	1473
170850	1
57504	1276
165140	2
23498	58
105374567	19
100189265	0
102723854	0
100506047	4
678	3365
100129726	6
63892	549
130271	166
728819	1
51626	324
64240	6
64241	2
10128	4482
5495	1835
6519	1
9581	1373
79823	84
100506108	0
6496	0
10736	41
400952	1
55133	356
102724965	0
5581	203
2034	3779
101805491	0
388946	0
90423	110
23433	772
100506142	5
5281	188
9419	398
9655	720
388948	5
100134259	12
90411	2193
57217	570
285051	0
805	11923
101927043	8
618	1
4072	7944
693144	1
4436	907
56660	9
644093	1
2956	1733
80204	1482
3344	485
129285	420
286749	1
11037	115
11036	0
3973	2
2492	0
102465854	0
9378	3
103504737	0
730100	0
100616431	0
51130	12
100302652	0
494143	45
27248	2041
100500850	7
10936	42
23198	2795
98	101
388951	0
129852	2
6711	4790
56969	0
400954	37
57142	2988
130162	75
6233	6828
4528	699
344405	16
55704	518
112942	552
57223	3395
87178	1099
2202	1443
104355290	0
406999	0
406998	0
100126319	0
100129434	35
114800	67
7444	395
55120	303
400955	1
101927285	0
100616473	0
53335	17
64895	358
400957	0
5966	652
150962	220
5194	1384
84542	335
339803	56
339804	74
130872	536
9736	2960
100124537	0
7514	5117
84140	104
10575	4625
150684	299
10678	973
100847087	0
200728	42
23301	924
100132215	5
5013	49
100169989	0
51057	73
4190	1799
7360	2188
51542	1067
57162	492
150992	1
100507006	15
102465833	0
100616265	0
29094	595
101927402	12
54812	2095
100616419	0
339807	0
9792	1202
101927438	0
400958	2
6509	662
23177	538
5861	4057
10097	9073
200734	983
102724258	0
100616464	0
729348	0
730198	0
4211	76
100873998	0
100507073	0
101927577	0
101060019	0
102724321	0
102800447	0
644838	0
101927661	0
54465	322
101927701	0
10438	421
116143	259
56902	730
5534	1817
25927	143
5341	987
554251	64
200558	42
10887	1
9938	335
27302	0
200504	0
56287	0
84168	1320
100423030	0
2673	3641
27247	340
22848	862
100124535	0
307	960
64395	1117
11017	561
4084	1331
151516	23
400960	137
5093	7841
100133985	7
54980	175
7072	2022
100189231	0
100302268	0
51449	3732
6637	900
84908	1210
7039	312
100874273	0
119	23
344018	0
165530	4
50489	9
104355141	1
25806	32
525	436
101927750	1
79998	11
113419	1245
79315	3
55577	1467
84693	207
10199	1139
400961	101
27332	2522
8291	355
56603	60
23233	653
6697	1493
2016	43
94097	1400
26056	1111
344022	0
10322	452
84279	238
10574	5254
150726	924
1961	5
7840	756
100874291	1
9027	27
200420	31
51471	1
51002	328
8446	487
388960	0
10617	848
72	91
1716	333
100874048	4
200424	1559
388962	221
100507171	26
55233	2807
10797	3425
57835	733
1639	3153
100189589	2
105369169	1
388963	118
84058	174
6242	505
100532735	0
83444	13
23559	152
7841	1311
116540	689
84865	324
64427	474
85474	9
151534	59
84759	275
3196	2
165545	47
550	1636
27429	386
84695	117
1796	242
130951	7
10505	172
3099	1323
102724515	0
56655	359
6869	37
100846995	0
84141	45
101927884	0
9801	1644
6936	336
80059	0
101927907	0
101927967	0
101927926	0
100170221	0
101927948	0
130120	0
5968	0
5967	0
5969	0
5068	0
101927987	0
1496	2
100422888	0
102465877	0
347730	1
100507201	0
1720	0
101928031	0
388965	4
8802	1213
1768	9
129293	36
9168	10777
56888	1883
83439	138
102724579	0
10618	6083
54884	1569
84173	596
822	831
284948	3
100630918	46
4144	3418
2677	736
8673	2137
10791	522
51255	1197
129303	475
10713	1333
388969	712
6439	0
10578	209
84913	71
102466516	1
284950	1
8869	233
101928113	0
90784	197
25885	1117
55037	1127
692225	3
10989	2110
100616159	0
51318	930
65055	392
55818	846
51652	9
100526767	1
7844	2343
64795	6204
925	426
926	127
100286979	2
400966	2
5343	5
285074	234
102724642	5
100616370	0
105377638	0
105377639	0
112597	147
100616499	0
730268	29
5342	5
729857	6
51315	653
150572	0
100616447	0
2168	0
55258	356
344167	26
200523	1
101928371	1
9451	937
101928403	21
22934	437
645784	34
100616399	0
