Geneid	Samtools sort on 313(R)
129446	0
100874011	0
8708	0
27347	402
253782	523
100616356	0
100861402	0
115677	12
57405	0
57818	0
8647	0
10170	339
4036	203
129880	151
10324	1
79675	221
9360	785
129881	5
493911	17
100526832	0
151230	10
6741	1077
29081	233
130507	394
140469	1
101929753	0
101926913	0
440925	0
389058	0
285141	20
2571	0
26003	1504
9874	851
79828	192
80067	191
79901	813
1781	1043
8604	292
8520	636
254042	48
1745	2
1746	3
104326193	3
3655	912
5163	659
91149	0
11069	41
51776	178
339751	0
83879	102
6670	1123
100128905	2
29789	970
285084	0
100131390	1
9541	455
79634	182
151556	421
7456	2617
440926	699
1134	25
1123	242
1386	440
100126350	0
518	1612
80856	346
344191	0
3239	0
3238	1
3237	1
3236	27
3235	101
3234	109
100506783	10
3232	18
406903	0
3233	11
401022	12
102800310	0
3231	7
102465802	0
10651	371
100302142	0
375295	33
102724224	10
105373759	3
220988	3744
100616394	0
4780	1593
100422824	0
100130691	6
102465255	0
8540	417
150737	58
92104	91
50940	3
105373764	0
129831	114
114880	90
101927027	51
8575	478
494513	9
51661	45
65977	197
100506866	8
7273	108
101927055	0
285025	13
91404	388
151126	29
100302172	0
57703	236
101669767	0
10477	518
101927156	13
100616213	0
3676	465
375298	17
4760	0
6744	705
151242	0
5136	46
54431	1131
2487	308
10787	1055
142679	41
129401	89
100616305	0
105373780	9
91752	19
101927196	0
401024	23
101927217	4
55854	851
3685	837
165215	46
151112	0
10203	170
7035	81
104355152	0
51454	86
693146	0
116093	0
1281	11339
100302219	0
100616324	0
100500837	0
1290	1486
100422908	0
84128	363
30061	1646
54529	455
150709	20
64172	72
101409258	4
94101	369
5378	160
84281	36
2660	0
26275	295
105373800	0
3628	102
54842	644
100131211	97
105373801	2
4664	461
2744	1065
6772	12526
6775	141
4430	863
64859	302
729254	0
8436	8
23671	0
64002	0
101927406	0
101927431	0
57181	244
56171	9
9262	994
57520	79
101927482	17
284992	20
100130452	0
9330	264
401027	3
80055	27
91526	611
101927547	0
23451	2709
80219	382
3329	4292
3336	344
100529241	0
25843	9
130132	36
92935	175
66037	2
5334	110
101927619	0
23314	155
150538	0
101927641	1
348751	61
205327	303
129450	74
79568	166
26010	579
130535	269
151246	139
316	215
344454	1
100507140	0
101927795	0
9689	2090
100873740	0
1195	576
53938	253
60491	240
4999	249
285172	178
4709	307
8837	1970
65072	1
843	343
841	417
130540	0
66008	631
55437	203
151254	2
65062	217
58538	4
57679	392
105373840	0
65061	0
8324	427
100652824	0
7341	794
51602	696
692110	0
100113392	0
692058	0
659	585
150864	171
130026	18
55759	263
79800	71
65065	167
57404	300
10152	309
65059	158
940	214
1493	191
29851	204
117583	84
8828	693
54891	197
100329109	48
4719	544
1933	2398
26798	0
619569	0
2825	8
101669764	0
57683	30
8745	18
200726	0
391475	0
130752	9
22868	309
100422993	0
100423002	0
130749	2
8609	213
100423036	0
102465835	0
101927865	1
100302130	0
1385	442
151194	129
151195	293
100616361	0
7855	55
389072	126
100507443	0
1421	0
1420	0
1419	0
1418	0
389073	0
3417	1007
100507475	1
200576	311
5746	15
4133	13
285175	0
6120	233
151050	32
101928020	1
33	2
4632	0
102724820	0
10314	219
1373	41
29034	0
2066	80
100313771	0
100616267	0
100616472	0
22807	164
100130451	8
79582	58
100616375	0
402117	0
100885780	0
580	115
101928103	2
26154	57
471	466
2335	15478
102724849	0
646324	2
55686	814
55825	57
92691	11
7520	2085
150967	46
57574	0
50485	256
6168	4373
101928232	0
3485	982
3488	1274
7141	0
101928327	0
729582	7
7145	1130
102465485	0
285180	36
3580	158
3579	12
3577	5
10109	4323
100189253	0
151306	32
14	1264
25953	1036
64114	1842
102465256	0
103689911	4
102466197	0
375307	0
101928513	2
6556	88
58190	1364
407017	0
7429	3
57695	154
9125	526
84812	52
7701	251
617	185
64320	155
27148	131
9654	190
1593	2953
53632	7
103504730	0
7475	61
80326	175
101928537	0
8941	1
151300	0
54738	0
1412	0
494324	0
100129175	0
255101	1
3549	1
100422957	0
79840	108
151295	8
27013	1069
79137	1163
130617	238
10058	142
79065	715
55139	285
79411	96
8576	201
7277	630
80086	1
3300	934
5798	1
406944	0
389075	0
23549	913
1674	10
10290	206
100996693	2
29926	431
55515	0
79586	1815
130612	35
100423039	0
23363	795
3623	21
114790	403
6508	134
101928639	0
100422959	0
2043	88
5077	2
151278	0
130367	96
10056	258
116255	0
2181	835
23704	88
7857	29
130340	57
57590	776
65080	395
5270	224
79843	6
8452	672
55619	679
100616207	0
57624	5
646736	0
100847053	0
3667	121
84236	331
1286	135
1285	23
654841	6
56947	357
79853	0
100847081	0
3267	577
56918	0
80704	0
6364	10
164781	0
80309	0
55022	16
92737	0
9320	1480
130888	30
151473	105
3431	538
11262	337
93349	216
6672	894
151475	0
51719	943
81618	3820
151484	0
9290	18
348761	0
130560	0
257407	54
5707	785
3357	6
80210	81
100616317	0
93010	95
105373926	0
4691	4361
654321	0
6082	0
25826	0
151477	1
10316	21
165100	0
5757	12428
100302285	0
5147	206
64708	310
100302126	0
4880	1
129563	192
693147	0
250	1
347694	0
251	0
248	0
9427	146
646960	0
1144	0
1146	0
200765	22
9470	629
100847037	0
80303	2276
26058	590
3769	6
389084	6
25791	14
4759	0
3635	1564
55054	446
677775	0
677772	0
6295	1
8527	562
55230	298
54576	0
54575	0
54600	0
54577	0
54578	0
54579	0
54657	0
54659	0
414061	0
100286922	0
54658	0
339766	0
55355	114
151507	28
79054	1
6694	0
10123	1093
23677	577
116987	287
2637	2
401036	0
79781	10
57007	138
105373991	2
93463	0
10920	470
1293	4657
105373957	3
79083	271
102465486	0
51052	0
64284	107
9208	1258
375316	2
10267	115
140739	218
100533179	0
51540	3
339768	21
377007	2
151176	2
80895	231
151174	14
643387	0
55502	225
8864	168
26146	162
51665	346
151171	0
100287387	6
117581	93
401039	0
9759	260
100616397	0
100616493	0
85009	0
100423043	1
100616360	0
401040	0
150935	0
101927147	2
100616417	0
4705	824
389090	0
643905	0
150681	0
150678	350
150677	0
2817	899
100130449	7
406941	0
51281	107
285193	33
57140	1670
101752400	15
11132	294
2859	30
653437	0
375318	0
547	302
189	1
79919	182
728763	4
200772	0
25992	166
130916	219
23178	266
5510	697
50636	13
3069	5101
101927509	9
4735	2847
9855	180
100422942	0
10494	1051
100379249	0
666	427
51078	456
23192	606
1841	241
84289	281
728294	305
64090	2
129807	0
5133	3
285093	0
101927289	1
285095	0
102723927	1
728323	25
245938	0
81623	0
140850	0
245939	0
140881	0
400830	0
140680	66
85364	354
100507459	7
6666	446
80023	221
57761	248
10616	1129
128637	529
1457	809
6939	3
140809	538
85508	0
113278	118
83541	685
51378	1
343637	3
105372493	1
9491	1349
55321	69
400831	1
642636	6
9751	488
100528031	0
27111	0
100507495	19
2280	2165
102465524	0
55968	671
284759	169
128646	8
10326	300
55423	324
101929010	0
100289473	0
140885	2687
727993	0
5173	0
140901	570
388780	2
7053	0
343641	0
6628	1732
100113378	0
79175	63
117532	1
10528	916
100302138	0
692213	3
677831	0
692201	0
26793	0
26792	0
3420	665
57593	85
56265	574
128653	0
100288797	0
64773	364
64601	367
5786	861
2797	0
64949	401
101929098	0
5020	2
551	0
100134015	0
22888	104
60493	138
9762	73
65992	622
3704	524
83959	61
25943	313
8455	503
64096	0
80332	9
6614	777
116835	117
54976	658
25876	1
1059	1565
994	946
101929125	4
55317	211
57506	856
80025	333
406896	0
100302282	0
11237	166
54498	80
728228	0
146	11
5621	1224
23627	4
149830	0
9770	1033
9962	422
29058	1030
5111	646
100302739	0
8760	856
128674	3
728283	0
100507629	0
643406	0
149837	11
101929207	0
56261	613
149840	74
1114	5
51605	145
84515	104
101929225	1
54675	470
164312	0
55612	6
101929244	0
650	29
101929265	0
101929312	0
102465865	0
54363	1
56255	673
23236	19
26767	0
5332	74
101929329	0
24141	63
57144	0
101929371	42
100131208	0
63926	76
6616	2
8195	209
128710	43
182	363
102465525	0
101929395	0
101929413	0
339593	0
728450	0
22903	137
101929486	0
102606466	0
100505515	0
55304	28
140862	46
100505536	0
55617	82
51575	117
79133	56
80343	0
140733	19
23767	30
140848	0
100379174	0
613266	0
55614	137
6629	381
56914	0
5126	0
631	11
11034	1240
6238	2388
140836	0
27131	748
692086	3
92667	251
58495	82
100303755	11
57325	124
7692	108
440757	0
55184	28
10621	91
100422875	0
10741	176
10483	867
388789	241
92675	297
101929526	0
29075	1
100270804	4
100128496	0
140856	0
57419	70
100130264	0
54453	414
51126	727
51340	353
26074	2
3642	11
57186	211
55857	73
101929591	0
22803	861
644524	0
4821	17
101929625	2
101929608	2
5075	0
100270679	0
101929663	0
284788	0
140828	0
3170	0
101929685	0
6754	0
7056	193
22918	491
200261	0
29107	241
100505683	0
64412	133
63908	103
128817	0
140880	0
10047	0
164380	0
128821	0
128822	4
1471	10093
1472	89
1469	0
1470	8
1473	0
92086	0
400839	0
105372585	0
79953	17
8530	668
57136	1689
84532	659
30813	0
284798	0
101926889	0
955	622
5834	938
26090	1310
9837	119
22981	124
140838	62
102724826	3
26152	95
728882	1
101926935	1
101926955	0
100134868	3
284800	3
149934	0
284801	0
724033	0
100289097	138
102723316	0
647476	0
102723390	2
284802	145
140678	0
245929	0
245930	0
117285	0
245932	0
245934	0
245935	0
245936	0
245937	0
28954	39
140875	0
81502	2315
100101490	7
100874042	1
3397	223
100422904	0
84701	17
598	1557
22974	616
85366	5
2307	23
128853	140
164395	20
81572	1219
343702	3
140706	54
3055	1549
9777	1055
128854	10
5326	361
23509	535
100302183	0
9371	621
171023	691
140688	334
101929698	0
149950	0
284805	0
149951	1047
1789	246
22919	1987
388795	2
140732	0
80341	2
128859	0
359710	0
149954	0
105372714	0
140683	0
317716	0
128861	0
51297	0
92747	4
51654	201
6640	127
9139	346
63941	406
128864	3
170487	64
1869	540
11264	78
84905	116
101929746	1
128866	2225
101926888	9
22913	3397
100616434	0
8894	1132
434	3
191	2976
83737	486
693229	0
83658	1045
84557	192
128869	209
58476	462
23054	579
128872	0
2686	139
55902	506
2937	398
57644	16
574501	0
100616134	0
26133	1399
55741	447
10544	55
10893	6
101410538	50
3692	1466
140846	0
128876	0
55245	376
8200	0
100302125	0
11190	530
140873	0
51614	2237
80307	174
6676	148
8904	1574
10137	693
9054	266
140823	350
9584	1647
51230	590
51282	969
140894	4
647979	2575
2036	240
25980	519
22839	1064
101926987	8
10398	883
60436	393
100527943	0
55969	441
84174	275
57446	455
79980	160
140710	376
140711	1044
25939	1969
5933	115
140699	7
6185	3321
2691	0
63905	408
6714	1157
10904	795
4826	1
100861522	0
100287792	0
56259	530
128434	42
9675	253
58490	315
7052	2892
85449	77
149684	0
671	6
3929	13
388796	110
26776	0
26777	0
677839	0
677840	0
128439	87
677821	0
677837	2
57148	684
100616190	0
149685	0
343578	0
140679	0
79913	150
26051	1081
81610	189
60625	108
339568	0
100505663	0
9935	2202
7150	1761
101927117	3
5335	1082
102466912	0
23051	155
64900	76
90187	2
84181	432
11122	225
101927159	0
6431	1607
26013	14
10110	0
51098	264
4605	1178
149699	3
84969	151
57158	11
51526	328
100505783	30
78997	0
128486	43
140902	0
3172	0
101927219	0
100500813	0
101927242	0
140834	0
79183	218
10955	774
11142	332
100	263
79015	12
8839	136
60598	62
140730	20
7529	3910
80336	129
10953	272
100505826	5
6789	1136
3787	2
149708	0
128488	0
5266	1
6406	0
6407	0
6590	17
8785	30
11317	9
6385	1750
90196	568
767557	0
27296	4
55861	13
51604	1562
102465487	0
10406	184
10816	0
140870	1
100526773	0
57119	0
90199	0
259240	0
140832	0
259239	0
280664	0
164237	0
100500897	0
391253	0
140686	3
116092	349
11065	464
7125	2
90203	188
10005	158
140831	67
90204	110
128497	1
140825	19
5476	3003
5360	833
63935	682
63925	480
4318	12322
57468	33
57727	633
958	961
64405	1
51006	766
63916	562
100130934	0
7686	0
55713	13
128506	3
64849	18
112858	320
81031	390
2139	54
100500814	0
23613	658
100131496	0
8202	796
55959	754
101927457	0
101060004	0
284749	8
57580	3102
10564	803
102723483	1
1434	927
6780	1620
55661	582
57169	1143
441951	702
26765	0
100113393	0
692057	0
3745	0
5740	355
105372715	1
9334	966
23315	296
9825	250
55905	1141
6615	22
100887755	0
7335	12
387522	0
387521	266
101927541	0
101927559	3
1051	1550
100506115	487
284751	2
101927586	0
5770	1673
693230	0
140876	40
100302146	0
100506175	0
84612	46
55653	121
23394	1104
101927631	14
8813	281
27304	167
3755	16
4773	687
100422889	0
10079	560
57167	10
101927678	0
55734	268
101927700	0
128553	110
101927770	3
7764	723
391257	0
8537	92
100616225	0
1591	3
5203	114
55816	20
101927796	0
102723578	0
140689	5
4159	0
116151	753
6790	201
1477	278
57091	99
51507	987
140687	4
200232	2
388799	1
105372682	0
7022	128
655	302
102723590	0
100422883	0
23626	0
8480	317
100462983	0
55544	1177
140690	0
5105	18
81030	385
56937	552
100616353	0
128602	0
140731	0
55370	15
57403	436
9217	570
164284	2
149773	0
79160	0
100534593	4
8675	535
79716	42
407022	0
100126296	0
149775	5
2778	13478
101927932	1
51497	1012
1522	18729
81027	5
100533975	0
514	74
51012	394
128611	202
1908	0
116154	4
100506384	0
10388	68
63939	229
5509	260
60437	4
284756	4
729296	0
284757	13
693231	0
101928048	0
100616362	0
100616440	0
100506470	0
1002	0
100302168	0
6874	83
105372704	0
100422838	0
149986	606
5688	2924
26039	241
26164	540
11255	2
105369209	0
9885	520
11047	1793
3911	1078
100616340	0
101928158	4
6227	1519
81928	221
140893	130
140628	2
253868	0
128826	0
406904	0
406923	0
28231	57
101928465	126
100127888	0
4923	2
100652730	2
55257	249
101409261	2
11054	1454
1299	37
10732	185
100132911	14
11083	806
54994	1033
63910	321
128408	0
63930	0
100144596	0
100144597	0
768097	1
768096	17
406909	0
54915	597
79444	54
100423014	0
128414	4
100192386	0
55738	1220
100422945	0
57642	0
1137	4
100130587	0
102723788	0
3785	1
1917	109
79144	3933
5753	67
6725	66
79025	3
85441	699
26205	353
50861	384
100533107	0
51750	24
8771	5
10139	763
84619	579
54923	847
56731	1398
140685	221
101928604	1
100128998	0
140701	113
7165	1382
80331	1868
100126329	0
100126339	0
100126352	0
100126330	0
103504732	0
54963	483
100302137	11
693232	0
100113386	3
57473	274
140700	257
24148	1301
284739	65
6919	198
54345	616
10287	644
102466741	0
4987	13
198437	0
2832	0
4661	0
55251	102
140849	3
102724184	0
102723996	76
102724023	136
102724159	116
102724200	45
102724219	0
102724334	0
102724385	0
102724398	0
102724428	163
102724441	3
102724560	3
102724594	24
102724652	0
102466252	0
102724843	1
102724951	0
102723360	0
102723553	0
102723451	0
102723475	0
102465433	0
100500862	2
100500815	0
103504727	0
103504739	0
103504733	0
103504731	0
103504728	0
105372731	0
100132288	16
101927345	0
441058	0
85319	0
105378260	0
7179	1
149992	0
100423018	0
102724188	0
317754	0
100423008	0
103504736	0
54055	3
391267	0
149998	0
54033	2
150000	1
6782	389
64092	393
100874190	0
388813	0
8204	469
29761	432
388815	4
407055	0
406885	0
406912	0
100505929	0
100189284	0
1525	79
10950	92
246312	0
54149	336
140578	11
54075	0
5651	0
101927797	0
100422920	0
387486	0
4685	199
378828	0
101927821	0
101927843	0
54143	0
102466967	0
266917	0
101927869	0
339622	0
54072	1
114614	78
406947	0
282566	5
54148	231
58494	74
522	597
2551	344
351	6565
105372811	0
100996571	0
116159	114
9510	161
11096	22
100616243	0
54088	0
246705	0
284825	0
101927973	0
118421	0
29104	53
26046	266
10069	217
10600	464
10694	1702
56911	72
193629	6
571	483
100874322	0
2897	2
100379661	2
642976	1
26285	0
266919	0
9073	12
643803	0
100131902	0
388818	0
643812	0
337963	0
337959	0
100422891	0
140258	0
337960	0
284827	0
254950	0
337882	0
337969	0
337970	0
337971	0
337972	0
337973	0
337974	0
100288287	0
337968	0
337967	0
337979	0
337966	0
337975	0
100151643	0
337976	0
337985	0
100288323	0
337978	0
337977	0
337879	0
337878	0
337880	0
728299	0
7074	259
150051	4
6647	2232
57466	418
30811	7
100551499	0
54069	189
56246	0
9875	363
677846	0
84996	15
59271	75
140290	4
56683	564
8867	153
100506215	10
94104	190
54067	0
56245	0
102724502	0
10215	0
101930746	0
116448	0
101928107	0
728409	0
3455	533
100288432	38
3588	618
3454	1025
3460	417
757	31
54943	0
2618	486
6651	1969
102465248	0
29980	142
9946	87
6453	281
539	1019
100506334	38
400863	3
6526	256
64968	485
114036	2
9992	5
54065	2
101928147	0
3753	7
101928182	0
1827	261
54102	48
54064	0
100506385	3
861	1040
80215	1
100506403	0
768219	0
101928269	0
100996609	7
54093	107
100133286	0
873	303
100506428	20
874	101
9980	629
23515	310
8208	125
23562	5
6493	64
3141	209
53820	5
51227	77
7267	1246
257203	0
10311	741
1859	659
3763	0
10281	0
84677	0
259234	0
3772	27
102724678	0
2078	100
400866	0
2114	440
101928398	0
400867	0
101928435	0
8624	216
54014	484
103091865	1
100874093	0
3150	2871
7485	219
150082	4
6450	24
102466972	0
114041	5
10317	28
150084	13
5121	0
1826	3
100616148	0
100506492	0
100874326	0
284835	3
100423023	0
25825	511
191585	0
54097	278
4600	355
4599	1110
7113	255
54090	0
150135	0
54089	0
54101	187
102465488	0
63977	209
25966	328
49854	149
150142	1
89766	0
150147	2
9619	679
7033	236
7032	0
7031	4
64699	21
53347	256
89765	10
54020	575
5152	55
10785	155
4731	342
105372818	1
100847013	0
5316	232
875	50
7307	25
1409	0
105372843	0
100126693	0
150094	39
284836	0
114038	0
11077	4
102464825	0
23076	540
8566	1508
105372824	4
1476	2159
8568	473
284837	38
56894	1760
7109	526
5822	94
8209	400
23308	58
29947	0
326	0
5211	4428
755	466
7226	758
101928607	37
100861510	0
81543	29
54084	4
54082	1
114043	2
386677	0
386679	0
386682	0
386672	0
386680	0
386674	0
386675	0
386681	0
386676	0
353333	0
386678	0
386684	0
386683	0
353323	0
353332	0
386685	0
7327	909
101928689	1
6612	1491
754	3100
3689	17261
100505746	133
84536	66
85395	225
727699	0
378825	0
105372836	1
728039	12
104	197
23275	263
642852	115
388830	0
80781	2903
100874236	0
378832	0
102465489	0
6573	443
100129027	0
54039	84
101928796	5
1291	6561
1292	8582
10841	0
84221	0
4047	171
114044	11
8888	945
54059	115
54058	55
5116	475
23181	462
100862692	0
6285	60
3275	1482
105379419	0
102723780	0
105379427	0
102723769	0
81061	0
23784	0
100852406	0
503637	39
101929839	26
150160	0
387590	10
23783	2
150165	0
27437	0
128954	0
100130418	10
23765	1599
27439	54
100996342	2
27440	600
100130717	1
51816	5805
27442	0
27443	6
83733	18
101929372	2
529	1212
23786	570
637	705
100423025	0
200298	29
57553	366
693233	0
100192420	0
55670	484
51807	33
11274	183
100996415	3
729461	0
105369191	0
653203	0
100996401	0
728229	14
728233	84
85376	37
642643	0
105372867	0
2679	2
102724123	0
8214	0
5625	31
26220	19
105372855	0
25787	1
26222	2
9993	2026
25786	14
8220	313
23617	0
2928	0
100652736	4
6576	1742
8218	30
7290	699
64976	165
128977	230
7353	697
8318	145
7122	193
150185	0
5413	1
100526833	14
2812	0
6899	87
54584	129
79680	410
10587	382
1312	1726
100616414	0
421	404
128989	464
406961	0
54487	520
100500860	0
100302197	0
27037	579
102465490	0
5902	1105
29801	418
388849	4
284865	1
150197	1
65078	196
100302118	0
85359	861
101927859	4
105377189	0
373856	23
7625	346
91179	198
84861	361
51586	1679
266697	0
84222	83
5297	1731
3053	0
9342	528
1399	1098
101928891	12
150209	16
8216	733
80764	393
439931	28
113691	4
9127	4
6545	0
693234	0
440799	0
400891	0
400892	0
642633	0
728441	0
29797	4
105369215	0
100996335	0
440804	12
23119	200
645426	22
375133	121
150221	2
7332	1579
150223	633
164592	0
23753	1026
100126318	0
406920	0
23759	776
29799	173
5594	1372
9647	490
8940	162
649179	0
28763	38
28784	2427
28764	0
28771	0
84097	0
28757	0
28759	0
28760	0
28765	0
28819	1
28774	12921
28785	868
28761	0
28758	0
28778	3173
28766	0
28770	1
28772	846
28762	0
7441	0
96610	178
28779	0
28820	103
28821	9
28773	221
28780	8
28822	4774
28775	704
28781	2
28823	1858
28776	64
28767	0
84089	0
28825	4523
28768	0
28783	0
28826	336
28777	0
140883	0
129025	0
23532	0
648691	0
28810	0
28811	0
28787	0
28788	0
28789	0
25812	3
91227	0
28790	0
28812	4
28791	1109
28792	0
84090	0
28793	8091
28813	15162
28795	4
28796	21558
28769	0
28797	2605
28814	84
28798	0
28799	144
28800	0
28815	18624
28801	5
28802	46
28816	3937
28803	5644
28804	618
723778	3
28817	2189
28805	0
28806	8
28818	22
28807	0
28786	5
28808	0
28809	5330
100847006	0
100423062	3317
28833	0
3537	0
28832	433
3538	65947
28831	131
3539	13684
28830	0
3540	0
28829	0
3541	101
28827	0
28834	294
27156	0
2781	79
9609	184
613	1153
26226	2
649264	0
150244	0
101929374	0
388882	0
101978785	0
3543	11
51233	4
91316	99
266747	82
7621	45
29802	45
150248	0
400916	0
4320	0
6598	0
91319	0
66035	0
284889	0
4282	0
100652871	0
653689	27
100037417	3
1652	0
2953	0
25774	0
102725204	0
23523	1442
56241	1213
2687	1112
29774	24
101730217	0
23384	388
135	21
646023	9
51733	5
83606	1240
6634	1433
2678	515
388886	169
644165	3
646074	0
440822	0
7152	0
129049	13
255349	0
85379	697
100128531	12
1417	0
1415	0
91353	4
100652901	2
91355	51
1416	70
102466198	0
157	364
84700	12
23544	1
57168	108
89781	329
402055	111
24144	509
8459	963
100313914	0
1414	7
1413	2
440823	447
102724827	22
101929539	0
284898	0
4330	401
23760	924
284900	97
100423034	0
100422998	0
23331	95
102466081	0
11200	166
150274	110
150275	452
7494	15208
84133	177
100874123	0
25770	0
83999	279
129080	131
25807	506
2130	2122
10634	724
10633	13
162	2254
100500833	0
100113380	0
5988	0
10740	18
4744	63
8563	325
8508	883
4771	552
164633	3
55954	121
29796	721
84164	818
8897	666
102466742	0
101929664	0
150280	0
3976	36
5008	86
652968	131
83874	653
10291	1752
550631	53
85371	19
200312	175
23541	80
51537	300
266629	1
376844	0
284904	0
730005	6
9514	0
23481	878
6948	1000
339665	73
150290	78
101929728	0
23762	120
100422912	0
150291	2
22880	530
55000	1120
6525	627
140606	873
27124	456
50487	2
100500901	0
91445	495
3985	983
113791	1085
23598	1095
101929760	6
54944	48
4733	511
56478	311
100873756	0
9814	474
23761	495
102465666	1
253143	488
9681	241
25775	2
7533	2348
6523	3
23782	0
150297	0
10739	2
6527	1
10738	1
10737	0
339666	1
51493	1017
254240	0
25793	1130
8224	4
7078	3066
9215	275
100616295	0
100506195	0
91464	0
104310353	0
10042	297
10043	848
105377197	0
100500826	0
102464824	0
3162	1944
4174	1011
23551	14
4151	81
80830	1439
80831	2
23543	71
80833	1926
80832	687
23780	952
8542	2303
4627	13390
102465491	0
25828	890
80020	458
8664	1865
10369	0
11020	167
5816	0
4689	132
1439	2226
100506241	0
339669	0
7263	262
4357	506
79734	354
164656	5
3560	2226
114904	255
6753	22
5880	3059
27128	1051
114794	50
100506271	0
4242	714
29775	151
11135	942
3957	145
26088	760
23616	543
101927051	3
57026	255
3956	1943
79159	222
11078	1008
102724378	0
3005	781
23464	62
8484	0
129138	208
724028	0
724029	0
51386	1951
85377	539
84645	45
5435	416
102465492	0
6663	29
105369188	0
100616146	0
9463	303
23539	11
80115	35
8398	177
23764	238
25829	1155
1454	9
102800317	1
400927	1
3761	0
11015	94
10521	2542
11144	3
646851	9
25776	150
56993	346
9929	485
9567	703
25777	3058
10126	258
23467	84
23466	1067
200315	18
9582	52
100874530	0
27350	564
140564	265
200316	203
60489	993
164668	68
23492	476
5155	430
6122	17946
116938	0
116937	2
116936	8
26807	1
9145	141
10454	430
100506472	5
4248	259
104502417	0
54471	585
468	2997
91582	879
8911	6
150350	7
9402	218
113828	146
100130899	55
23112	292
158	499
27352	795
57591	917
101927257	0
2847	17
10478	196
100616283	0
6767	1765
63929	101
150353	0
9978	451
100302237	1
2033	922
101927279	10
83746	370
150356	3
5905	1499
102466758	0
23264	1184
7008	317
100996598	0
10766	554
84844	175
50	1194
171568	418
27254	20
5372	207
27351	451
2547	2412
4809	910
79640	143
150365	266
79879	190
6721	1933
407039	0
440829	23
100616259	15
115650	47
79019	126
339674	0
105373094	0
55964	15
164684	4
4668	1034
150368	57
91689	0
4700	0
100132273	0
1565	1
1564	3
6942	0
388906	7
102723775	27
150372	2211
94009	7
27341	587
253190	18
91695	50
84271	991
267010	0
1727	2162
267020	0
53947	161
26286	629
11252	1113
100506679	0
25809	85
638	69
27349	182
706	2531
23170	810
80274	89
758	1
100874197	0
64800	0
25830	11
105373057	0
150379	0
80339	5
25813	515
29780	423
7235	0
64098	1057
85352	26
101927526	0
84247	584
388910	0
414351	0
55615	258
553158	0
23779	1
112885	0
100506714	65
10762	690
23313	2512
100302149	3
7380	1
55007	324
27127	4
26150	15
2192	2017
25814	608
100616253	0
105373071	3
7477	186
730668	0
100271722	10
55267	11
150381	9
400931	16
100500828	0
406883	0
100616143	0
406884	0
5465	188
150383	58
10343	0
55020	334
150384	0
51512	190
55687	166
9620	769
23151	504
64781	530
25771	518
642757	0
101927722	10
400932	0
284930	0
100422916	0
25817	78
284933	1
100616415	0
100128946	0
348645	83
100500882	0
23774	511
105373090	1
105373091	0
9889	326
79087	424
79174	773
415116	1526
102465493	0
400935	9
164714	1
23209	24
54456	2
56666	26
80305	1060
83642	464
85378	628
83933	503
6300	46
5600	205
23654	4923
414918	159
9701	928
6305	2096
79924	77
55586	5
91289	1205
29781	532
9997	85
1890	6100
440836	413
113730	233
644186	0
1375	1
386593	2
1120	2
100144603	19
23542	152
105373099	1
410	1068
85358	301
49	2
284942	58
11158	155
102723448	0
10752	60
101927193	0
101927215	0
27255	0
152330	48
100873976	0
100873975	0
3568	3
51095	91
51185	235
57633	45
285362	495
6419	140
100996539	0
3708	631
100126791	0
100507582	41
8553	1897
55207	781
9695	993
100616334	0
101927347	0
2917	4
100873937	0
101927394	0
100288428	5
29995	256
29931	6
51066	5
859	0
5021	37
56852	64
9901	133
101927416	0
100288831	0
25917	238
440944	65
55209	712
375323	0
64419	856
151835	6
7862	396
4968	123
8536	190
10474	931
10093	1524
100526693	0
26140	25
285367	179
63924	2
84522	286
132014	66
84818	461
78987	270
285368	160
100874032	3
55831	574
442075	31
401052	3
152302	90
2177	198
115795	0
55845	1984
7428	952
3656	85
9797	1109
100126793	5
84657	4
51738	21
6396	1211
491	44
100422933	0
100126334	0
100874325	0
285370	0
6538	22
6529	11
100874090	0
3269	60
10533	541
9686	451
132001	31
101929530	0
6854	14
7079	0
5468	78
80746	58
100129480	1
23609	423
5894	1298
55287	90
23066	18
6161	5325
619563	0
105376955	0
9922	1136
23225	1803
100874101	0
79885	218
2199	1241
285375	0
7476	4
100132526	2
348825	35
131474	115
79188	1059
7508	683
27258	523
101927565	0
6533	996
80852	36
51244	240
84077	4
152273	482
100505641	1023
7182	52
64432	370
64145	367
344875	0
23473	249
100505696	41
9467	190
131965	115
85403	463
8292	22
100422868	0
26061	180
686	208
23243	400
100422990	0
693148	0
117248	21
285381	272
92106	228
23180	944
100996597	0
1618	18
23228	275
100500913	0
9779	584
339862	0
6304	241
101927777	6
131096	2
100616291	0
151651	7
5868	418
151649	0
8850	320
100422901	0
151648	61
100874028	0
101927829	0
391518	0
79750	13
100874216	0
100874221	0
100505877	0
7325	395
100874092	0
7324	614
28512	45
6138	7078
9975	348
152024	0
7068	75
101927854	0
644990	0
100616448	0
5915	104
7155	1214
100616477	0
55768	326
54995	75
285326	0
116135	0
152110	4
9497	314
8320	374
100996624	0
152100	82
64343	333
152098	3
645206	0
100652807	0
100873979	0
27303	35
100873977	0
7048	1559
339896	0
100423038	0
201595	1863
114884	157
100874206	0
344787	12
23171	359
152189	76
112616	446
54918	1653
102465247	0
51143	550
25904	405
105377021	1
131405	1
