Geneid	Samtools sort on 322(S)
634	269
1088	0
5671	0
440533	0
100289650	0
653492	0
5669	0
5675	0
5676	0
5680	0
5673	0
5670	0
5672	0
284344	0
5678	0
23574	0
57126	5
83639	0
27076	304
653583	95
23474	115
284346	29
7515	608
390940	10
126298	374
79177	154
126299	713
100170229	21
199731	437
5329	594
105372412	1
56269	9
56006	309
3783	152
284348	18
284349	43
342908	25
100505715	14
105376909	4
7596	145
7638	6
7711	35
101928063	0
7773	48
7673	26
7766	51
342909	26
7767	97
100379224	13
7768	35
10780	87
7769	91
7770	145
353355	9
9310	30
7771	38
26974	22
7772	176
7733	192
125931	0
388550	0
147710	1
5817	576
100616355	0
56971	526
388551	0
105372417	12
602	899
102465879	9
23624	329
4059	621
5819	1414
10452	2072
348	5826
341	275
342	1
100533990	0
346	0
344	0
1209	1860
5971	1056
11129	1249
162979	151
79760	163
284352	956
284353	12
79090	164
388552	326
90332	90
57787	645
1158	2
147700	121
2068	504
10848	591
10849	99
2067	389
102464836	0
2354	40
7234	0
6253	32
147699	18
7408	1116
80207	492
2828	100
24139	357
442902	0
100287177	1
2696	10
693227	0
100500845	0
6633	1747
54814	228
23403	519
388553	5
147912	774
1760	1423
1762	878
81492	10
8189	1925
3171	1
26145	1019
339344	209
339345	0
4858	31
729440	123
768217	0
8993	4
444882	4
400706	0
147920	5
388555	5
645553	0
93429	2
374918	8
64344	2
5536	839
83987	299
55228	50
100506012	11
57469	34
808	4805
5739	73
94235	0
147906	43
100506068	0
25865	1048
100422913	0
29888	1657
79147	317
6510	2190
100170220	0
1175	919
2909	1412
4861	9
54958	259
23211	822
10055	1627
27113	162
100422899	0
100422832	0
26093	382
255783	296
728	174
27202	33
9704	826
56917	71
6543	6
11133	162
100505681	5
8775	1627
84215	18
29998	466
30846	497
29997	3334
692091	7
6415	658
284355	0
1406	0
6822	0
100126800	0
100170223	0
100126798	0
100169951	0
100170218	0
100126799	0
100170219	0
100169959	0
100170226	0
100170225	0
100131137	0
64100	0
56344	0
8605	246
3978	1340
374920	339
22900	268
100505812	29
163071	14
93233	16
2014	254
55260	52
23546	0
10945	1444
2906	22
83743	767
3770	40
9266	1063
114783	19
6820	68
54854	16
171169	0
6141	8512
56848	472
1628	95
770	11
653677	5
126147	12
2524	32
284358	12
54922	129
284359	6
2523	106
26291	25
587	401
51171	89
57664	786
23645	401
7288	2
4924	2198
100874085	1
27294	7
581	599
2512	14384
2997	1098
10856	1834
102466738	0
3972	1
101059948	4
1082	0
100170228	0
114336	0
114335	0
100126780	0
93659	0
94115	0
94027	4
105376902	1
4909	5
3743	0
6625	4590
64130	35
55150	23
8541	117
3270	2
54795	317
28968	96
100422979	3
951	413
8463	1051
27120	5
101928295	2
147872	0
100507003	0
113091	0
57030	1
55011	612
126133	990
2323	92
23521	21039
26819	17
26818	3
26817	1
26816	11
6205	9481
84546	10
406942	0
2217	806
57333	502
51070	619
5639	48
57479	1204
6237	282
58506	2418
3661	1073
83596	596
3276	3752
100847074	0
199800	241
126129	45
60385	3
160	1737
102465479	0
80199	145
81857	472
102465480	0
100506033	6
53635	1391
100616313	0
101928378	226
11284	461
84335	1077
79735	457
100616314	4
259307	613
23636	1857
22809	1885
100616483	0
114132	13
400709	6
51231	272
25888	219
400710	1
100287477	2
100169956	0
100191063	0
100169952	0
100169957	0
100169953	0
100169958	0
100169955	0
100170216	0
100169954	0
100170224	0
100170217	0
100170227	0
126123	0
79784	726
3748	23
256236	127
9476	19
7376	775
5424	2187
6689	598
4606	22
112703	91
284361	2314
126119	392
554235	1
94030	17
100126781	0
84258	71
342918	1
50944	14
6320	310
2854	0
93650	16
84798	1289
692203	9
692202	2
692204	1
284365	1
3816	2
55554	0
354	0
3817	0
606293	0
9622	2
25818	7
5653	21
5650	2
11202	3
284366	0
5655	91
11012	4
43849	0
26085	0
43847	9
90353	421
27180	65
27036	37
101928517	0
284367	2
102465873	0
945	23
284369	0
402665	5
147645	39
2109	685
125875	7
4818	340
3982	0
147646	0
89790	120
100129083	0
27181	15
729767	0
89858	3
946	2
105372490	0
7728	68
729975	3
8778	15
100049587	26
102238594	4
407056	0
406887	0
406910	0
147650	127
3036	2
2357	79
2358	6
2359	294
84765	53
101928571	0
65251	159
79898	38
101669766	2
59348	77
284370	60
80110	109
9668	83
284371	159
90317	66
162962	80
5518	3648
102466984	0
90321	147
693228	0
147657	213
162963	56
400713	53
102724105	75
84436	133
147658	0
147660	32
388558	27
55762	79
7696	47
55769	277
81856	60
162966	83
7576	181
90333	172
162967	270
388559	57
399669	0
100529240	0
125893	68
79986	166
147664	1
100271846	0
90338	245
55786	105
84671	89
79788	46
390963	130
342926	3
317701	0
317703	0
646508	0
112401	0
91664	82
170958	126
91661	97
388561	260
147804	100
126017	41
55422	440
284379	2
503834	0
574458	0
574459	0
100302255	0
574460	0
574461	0
574462	0
574463	0
574464	0
574465	0
574466	0
100302265	0
574467	0
574468	0
574469	0
574470	0
574471	0
574472	0
574473	0
574474	0
574475	0
574476	0
574477	0
574478	0
574479	0
574480	0
574481	0
574482	0
574483	0
574484	0
574485	0
574486	0
574487	0
574488	0
574489	0
574490	0
574491	0
574492	0
574493	0
574494	0
574495	0
574496	0
574497	0
574498	0
100302205	0
574499	0
574500	0
442916	0
100616185	0
442917	0
442918	0
91662	7
91663	1599
5582	4
59284	0
59283	6
100126325	0
59285	0
284415	0
441864	0
126014	15
4696	2
29844	3
26121	26
4849	212
79165	0
147798	1
79143	48
79042	0
6203	1
11025	0
79168	0
10990	0
10288	30
100616171	0
353514	0
23547	0
3903	16
57348	0
104355426	0
114823	1
94059	0
148170	0
3904	0
101929818	0
90011	0
11027	0
11024	0
10859	6
11006	1
102466251	0
79166	0
115653	0
3804	0
101928804	0
3802	0
102724300	0
3805	0
3811	0
3809	0
3812	0
2204	0
9437	3
199713	0
55655	0
51206	0
112724	0
54869	87
54776	1306
102466872	0
7138	14
7137	1
352909	7
6861	0
102724352	0
5794	0
255043	227
22870	2009
102465482	2
102465481	0
102466739	0
23640	653
84446	29
284417	59
84787	321
125965	2
284418	1
3589	41
147744	14
388564	318
6158	8443
102465483	0
27338	1640
729956	0
79763	988
89887	311
57106	196
284297	102
646643	1
100130827	1
163033	640
84922	283
147807	289
100507290	666
147808	138
51157	344
51545	243
29903	142
11338	3841
29924	2196
338321	2
342931	0
729974	0
204801	0
147945	0
126204	0
126205	0
126206	0
101928886	0
126208	869
55311	466
85569	0
342933	1
79149	48
100506374	6
147947	190
147948	24
386758	14
147949	17
63934	136
100128252	212
57573	59
140612	87
388566	71
58491	256
147670	6
90485	6
101929059	0
23619	0
5178	6
100169890	0
100073347	0
105372474	0
57663	0
114026	0
503835	0
9422	250
6795	10
390980	91
105372476	1
10794	36
125919	68
57343	161
284306	19
10597	44
147694	167
7565	69
388567	68
57191	9
400720	131
79744	152
374928	78
256051	113
162972	136
55659	70
284307	237
348327	66
7693	211
10520	110
201516	1
90233	110
7710	29
79891	47
284309	160
54807	102
79818	67
2282	5
100293516	150
84914	339
730051	118
147687	89
147686	78
10172	112
147685	4
80095	161
100128398	36
105372478	0
284312	12
7694	131
65982	1096
79673	135
10782	434
27300	378
7554	44
342945	54
102465484	0
1	66
503538	22
162968	84
105372483	20
116412	103
100616168	0
6193	6146
646862	0
201514	123
388569	80
7691	18
25799	176
55663	131
10998	54
84878	350
10155	6207
102465976	0
27243	523
9040	722
100131691	3
7593	214
65996	312
642273	42
26751	451
52	892
285016	73
101927262	3
100996637	0
105373352	0
105373353	0
129787	210
105373480	0
339822	0
101060385	0
101060391	0
54221	0
7173	0
102723730	0
7837	3238
23040	0
105373380	0
730811	0
101927534	0
101927554	2
7260	328
51112	403
55256	413
246243	342
100506054	44
6201	3977
78989	11
55821	1
728597	0
100505964	0
105373395	0
105373397	0
727982	0
102723818	1
6664	548
105373442	0
150622	1
102465693	0
400940	1
101929390	0
102800315	0
102800314	0
102466235	0
400941	2
104326052	17
129607	612
91543	738
386597	4
9781	288
101929452	0
100506274	1
101929551	0
339788	2
339789	2
101929567	1
100506299	2
3398	742
57498	1001
129642	284
8853	308
9270	308
51692	621
285148	224
6868	565
101929643	1
10971	4107
101926982	0
9014	128
29841	339
8462	270
192668	42
6241	1504
348738	14
100422929	0
3241	741
4953	1532
100302743	0
101929715	4
79954	461
245973	248
10130	3301
101929733	0
3754	45
285150	0
130813	6
130814	142
9475	619
100874055	2
1876	232
9687	318
100616469	0
23620	23
23175	910
100506405	0
100422862	0
100422996	0
100506457	1
100500884	0
28951	749
100422986	0
100506474	0
100499171	0
151354	218
653602	20
51594	284
1653	1138
101926966	0
103752554	0
10408	1
4613	34
104797537	0
81553	106
729475	2
7447	95
79677	480
348654	260
343930	0
3790	158
100526794	0
57665	123
93034	1
100616307	0
130497	10
400946	4
130502	33
57539	114
101928222	3
4148	38
9741	3211
6382	3435
23369	1056
388	996
100874343	0
64342	273
151449	0
60526	121
101928271	0
338	1
100129278	0
645949	0
102723362	0
105377637	0
114818	70
54454	276
165324	193
388931	2
80304	125
2281	8
51639	550
375190	18
9540	149
375189	9
653140	0
50618	338
8648	389
391356	100
79172	277
109	899
51277	56
729723	9
22979	5
5443	25
1788	639
100302246	0
1838	378
55252	347
3797	191
10890	1625
150946	265
3030	1804
3032	800
165082	18
85465	698
92749	1
9381	59
339778	11
130106	0
3777	28
54978	605
1058	279
56896	4
22924	70
54867	1005
100874031	5
100189022	0
60509	416
100128731	600
11117	1599
3795	116
10669	59
84696	3
10113	793
339779	0
150921	0
8884	2839
51374	649
790	1758
7781	2
285126	0
57159	0
7349	13
4358	497
2976	1027
100505624	1
8890	405
9784	1055
130557	333
5496	2148
2498	2
29959	1083
200634	408
26160	340
64838	20
2646	4
84226	18
84450	543
79635	31
11321	326
9913	500
22950	254
105374378	2
9553	184
64080	48
100302650	1
9577	260
100422965	2
100505736	0
100505716	0
105374382	3
403150	1
2355	1433
151056	59
5500	2696
245711	6
55006	119
23160	830
692209	0
26796	0
165186	22
388939	0
79745	108
238	4
51646	517
81606	661
285043	5
253558	159
92291	25
79623	232
440854	4
30845	115
7498	15
6716	1
51072	417
84661	296
6683	173
55676	425
58484	28
84272	456
57448	734
693143	0
103752586	0
55622	293
100616219	0
285045	0
100271832	0
4052	340
100616136	0
25780	169
25940	500
104355287	0
151325	0
104355288	0
100616475	0
100288911	1
51232	340
9637	188
5212	7
6801	434
54497	253
253635	111
5610	817
391365	0
100505876	286
10153	444
55471	144
23683	407
25797	54
10602	148
101929559	0
151393	29
101410544	0
1545	5711
105374860	33
285154	8
64225	1502
101929596	0
92906	713
130589	225
6432	1981
79833	68
90957	248
729967	54
100271715	4
375196	2
6654	759
105374861	0
344387	0
8491	190
728730	30
130733	3
80745	139
100128590	0
6546	96
388942	0
101929723	2
400950	3
91461	196
102723824	8
27436	697
9167	752
170850	0
57504	479
165140	25
23498	143
105374567	12
100189265	0
102723854	19
100506047	0
678	3590
100129726	23
63892	390
130271	29
728819	4
51626	96
64240	1
64241	1
10128	2164
5495	481
6519	0
9581	340
79823	72
100506108	0
6496	11
10736	35
400952	4
55133	207
102724965	8
5581	97
2034	710
101805491	0
388946	0
90423	78
23433	428
100506142	13
5281	82
9419	136
9655	130
388948	0
100134259	0
90411	708
57217	721
285051	0
805	3929
101927043	8
618	49
4072	2115
693144	0
4436	723
56660	10
644093	3
2956	1337
80204	614
3344	176
129285	232
286749	0
11037	80
11036	0
3973	0
2492	0
102465854	0
9378	3
103504737	0
730100	0
100616431	0
51130	11
100302652	0
494143	31
27248	426
100500850	6
10936	30
23198	1630
98	26
388951	0
129852	0
6711	1783
56969	0
400954	11
57142	1881
130162	21
6233	4198
4528	302
344405	6
55704	305
112942	97
57223	976
87178	624
2202	961
104355290	0
406999	0
406998	0
100126319	0
100129434	9
114800	16
7444	201
55120	156
400955	2
101927285	0
100616473	0
53335	138
64895	152
400957	0
5966	173
150962	115
5194	356
84542	128
339803	84
339804	34
130872	504
9736	935
100124537	0
7514	1994
84140	51
10575	2357
150684	158
10678	335
100847087	0
200728	23
23301	236
100132215	14
5013	67
100169989	0
51057	29
4190	905
7360	691
51542	325
57162	465
150992	0
100507006	10
102465833	0
100616265	0
29094	154
101927402	7
54812	386
100616419	0
339807	0
9792	741
101927438	2
400958	1
6509	644
23177	374
5861	2075
10097	6344
200734	255
102724258	0
100616464	0
729348	0
730198	3
4211	80
100873998	0
100507073	1
101927577	0
101060019	0
102724321	0
102800447	0
644838	0
101927661	0
54465	127
101927701	0
10438	185
116143	358
56902	809
5534	1124
25927	37
5341	449
554251	33
200558	71
10887	0
9938	148
27302	0
200504	0
56287	0
84168	1809
100423030	0
2673	903
27247	211
22848	312
100124535	0
307	1090
64395	603
11017	390
4084	445
151516	22
400960	63
5093	8171
100133985	6
54980	97
7072	1603
100189231	0
100302268	0
51449	1126
6637	1084
84908	1352
7039	139
100874273	0
119	112
344018	1
165530	178
50489	100
104355141	4
25806	308
525	416
101927750	0
79998	5
113419	651
79315	7
55577	595
84693	38
10199	417
400961	60
27332	875
8291	419
56603	90
23233	210
6697	365
2016	1
94097	118
26056	624
344022	0
10322	326
84279	158
10574	3296
150726	398
1961	0
7840	176
100874291	8
9027	0
200420	1
51471	2
51002	200
8446	160
388960	0
10617	355
72	40
1716	271
100874048	12
200424	766
388962	159
100507171	120
55233	1010
10797	1270
57835	125
1639	1555
100189589	0
105369169	0
388963	12
84058	67
6242	989
100532735	0
83444	23
23559	121
7841	1470
116540	238
84865	197
64427	261
85474	12
151534	33
84759	190
3196	23
165545	12
550	1409
27429	318
84695	112
1796	145
130951	198
10505	73
3099	927
102724515	0
56655	150
6869	29
100846995	0
84141	35
101927884	2
9801	549
6936	194
80059	0
101927907	0
101927967	0
101927926	0
100170221	0
101927948	0
130120	0
5968	0
5967	0
5969	0
5068	0
101927987	0
1496	1
100422888	0
102465877	0
347730	0
100507201	0
1720	0
101928031	0
388965	1
8802	500
1768	14
129293	6
9168	9657
56888	616
83439	719
102724579	0
10618	1602
54884	434
84173	190
822	1487
284948	1
100630918	32
4144	2986
2677	456
8673	550
10791	274
51255	321
129303	178
10713	776
388969	512
6439	2
10578	264
84913	17
102466516	0
284950	2
8869	83
101928113	6
90784	174
25885	988
55037	696
692225	8
10989	991
100616159	0
51318	304
65055	6
55818	347
51652	4
100526767	0
7844	376
64795	446
925	643
926	122
100286979	1
400966	4
5343	3
285074	104
102724642	1
100616370	0
105377638	0
105377639	0
112597	169
100616499	0
730268	16
5342	6
729857	0
51315	171
150572	0
100616447	0
2168	0
55258	22
344167	2
200523	0
101928371	0
9451	173
101928403	12
22934	519
645784	21
100616399	0
3514	36070
28946	16
28947	18
28948	55
28949	6
28950	20
28908	2464
28907	8
28905	6
28929	1
28299	952
28943	11
28915	4
28942	30
28941	53
28928	0
28914	1194
28940	337
28939	8
28927	0
28913	1144
28938	447
28937	68
28926	0
28925	0
28912	3553
28906	21
28936	0
28924	0
28923	71
28911	2
28922	0
28935	54
28921	1379
28920	1
28919	77
28910	0
28934	0
28933	403
28909	0
28932	0
28918	0
28931	0
28917	0
28930	246
28916	0
105379433	0
28878	8
28893	120
28894	0
28896	45
28881	13
28882	24
28883	487
28884	0
28885	2
28870	11
28874	80
28869	0
28900	26
28901	11
28875	48
28902	16
28903	50
28876	9
102724332	0
28892	0
28891	1
28904	1
28877	0
101060017	0
105378957	0
105378958	0
654342	2
645367	0
440888	0
100133920	0
100509620	0
90499	0
729171	0
150483	0
442028	0
4118	5
64969	695
84874	226
7549	63
105373489	7
150696	1006
30818	118
51011	523
653192	3
129868	36
150759	27
400986	5
729234	31
150763	30
151	8
431705	1
1844	194
56910	1996
285033	67
55654	907
9391	1013
23020	3979
150771	23
23397	373
93082	19
10865	481
55683	707
90342	0
81562	260
26504	328
100422928	0
26505	581
200539	117
51239	136
54910	1723
105373982	14
51252	19
101927053	0
151313	159
105373983	0
375248	41
100506076	5
100506123	5
105373498	8
57730	26
1329	864
10120	856
728537	32
7535	322
23505	452
200403	3
1261	2
3631	440
493753	207
25972	348
11320	394
101927070	14
343990	56
80705	14
150590	12
51601	41
129531	163
51263	525
254773	4
129530	14
10190	171
9669	2238
51455	390
3899	41
150577	0
164832	132
9486	161
129521	0
79031	378
4862	71
101927142	1
6160	2395
11138	152
100506286	5
55571	638
284996	713
692205	0
100847007	0
200407	1
731220	28
9448	1898
100506328	2
7850	34
3554	374
8808	74
9173	1
8809	83
8807	21
100616157	0
389015	0
6549	26
84804	127
130827	51
100287010	0
150568	0
101927360	0
284998	2
100506421	0
5455	1
102682016	0
102724691	0
64965	225
101927492	2
105373984	12
11250	1
9392	400
100506473	30
79074	285
2274	173
285000	0
8440	1487
84417	11
80146	492
285189	0
653489	9
84620	80
104326057	0
729121	0
285190	2
60482	0
442038	0
6819	2
151234	0
27233	6
9648	262
3987	696
5903	1233
165055	73
10913	0
100287216	10
344558	78
100422863	0
102724819	0
100423027	0
729164	0
151011	495
65124	485
84220	3
96626	1
100271835	0
440895	0
440894	32
105373985	0
105373986	0
100422994	0
7851	18
100616123	0
4867	37
205251	7
100507334	0
100847033	0
105373551	0
151009	26
100288570	0
100288695	1
729540	6
699	517
55289	34
400997	0
10018	427
101927260	14
100616341	0
541471	107
105373987	6
64682	484
100616165	1
10461	113
84910	321
129804	54
84524	118
376940	64
727851	43
150465	412
84172	472
84269	143
400999	1
6574	495
284958	9
150468	158
3552	0
3553	35
27178	0
56300	0
27179	0
27177	0
26525	15
84639	0
3557	116
23550	769
7849	1
654433	30
100130100	4
150472	230
200350	2
103344932	1
729468	0
654412	0
100302128	0
375260	186
84771	8
118433	54
11159	117
80255	253
100616208	0
101060091	1
10096	2008
100499194	0
440900	0
57628	0
101927591	0
389023	0
8886	1263
54520	525
105373988	0
51141	145
101927709	0
2019	115
8685	134
165257	1
55240	900
100874111	0
130355	80
1622	871
140738	59
6344	3
200373	6
80775	236
101927764	0
5775	132
57669	126
79134	556
5899	256
105373989	15
3625	51
84931	0
2736	165
29842	1764
23332	575
100151683	0
105373990	0
254128	49
84365	433
7247	1147
129684	0
105373602	0
2995	644
101929926	0
274	582
339761	12
2071	690
10746	498
105373606	0
100506922	51
5624	6
100616187	0
55677	523
4648	16
55679	129
2840	7
84826	257
55339	829
5433	423
83607	405
79595	390
56886	1085
9394	2542
101927881	0
151121	0
389033	0
101927924	1
100131320	0
84084	2
440905	0
728378	0
285103	0
91409	31
55627	1813
80097	413
112714	0
100189418	0
84317	419
92856	780
26469	681
100216479	69
646802	0
653269	0
653275	0
646743	0
150527	0
55997	0
653781	0
100132708	0
344561	0
205147	0
50649	554
130074	2062
55041	1157
445582	1
440910	0
150786	8
105373619	0
389043	0
401010	2
653784	1064
113457	8
100616378	0
150776	635
90557	72
440915	0
101927994	1
29798	11
408029	1
101928067	0
554226	0
100313824	0
646915	0
2863	8
116372	18
344148	85
101928185	0
101928161	12
4249	661
100500878	0
81615	19
130013	0
100847069	0
100129961	11
905	369
80122	4
22930	593
84083	52
23518	527
406915	0
23190	1684
3938	76
100507600	2
4175	1538
1615	680
101928243	2
7852	581
80731	4
101928273	0
3176	130
339745	277
11249	1
647012	0
53353	10
102465692	0
8942	57
55843	26
101928386	1
79712	161
9839	344
100303491	0
101928455	0
401014	0
728773	1
92	72
5000	293
55777	73
26122	212
101928526	0
3800	15
130576	41
130574	17
27249	661
101929231	3
390	363
101929260	0
101929282	0
375287	56
9111	425
101929319	0
7130	66
100616392	0
100616418	0
55183	800
4703	40
26225	449
785	6
10254	187
114793	709
55660	1546
151188	342
56475	32
114805	2
100144595	0
3760	47
101929378	2
4929	75
100189021	0
100189208	0
2820	805
11227	18
57471	27
728066	11
9595	111
130399	13
90	368
151531	0
554201	0
130940	5
8502	1769
92196	0
85461	795
102465535	0
151525	151
29994	279
643072	7
64844	1231
9936	0
100526664	0
4065	164
22925	134
3694	559
100505984	0
5937	1052
100616364	0
10010	682
101929512	1
100996579	1
10213	1410
10716	0
285116	113
57282	2
1803	50
101929532	0
2641	0
2191	175
64135	1991
25801	211
90134	1
101929570	0
55137	70
2888	86
22837	162
100337591	0
101929633	1
151258	2
6328	4
6326	12
80034	41
2591	747
100506124	14
79809	328
100506134	1
102724058	0
6323	131
101929680	0
6335	8
6332	1
129446	0
100874011	0
8708	0
27347	277
253782	397
100616356	0
100861402	0
115677	17
57405	9
57818	0
8647	0
10170	12
4036	33
129880	278
10324	5
79675	284
9360	1372
129881	4
493911	36
100526832	1
151230	14
6741	2908
29081	397
130507	644
140469	49
101929753	0
101926913	11
440925	41
389058	344
285141	91
2571	82
26003	1836
9874	651
79828	365
80067	261
79901	516
1781	1054
8604	234
8520	970
254042	88
1745	1
1746	9
104326193	1
3655	812
5163	993
91149	0
11069	46
51776	766
339751	9
83879	1628
6670	1737
100128905	2
29789	1925
285084	10
100131390	0
9541	511
79634	297
151556	117
7456	687
440926	748
1134	1
1123	103
1386	543
100126350	0
518	2686
80856	548
344191	4
3239	362
3238	9
3237	66
3236	72
3235	303
3234	47
100506783	23
3232	21
406903	0
3233	73
401022	27
102800310	6
3231	2
102465802	0
10651	420
100302142	0
375295	15
102724224	2
105373759	8
220988	8179
100616394	0
4780	1940
100422824	0
100130691	65
102465255	0
8540	637
150737	69
92104	89
50940	2
105373764	0
129831	121
114880	38
101927027	270
8575	723
494513	45
51661	187
65977	201
100506866	19
7273	212
101927055	0
285025	3
91404	750
151126	22
100302172	0
57703	399
101669767	0
10477	1052
101927156	3
100616213	0
3676	228
375298	6
4760	0
6744	1035
151242	0
5136	24
54431	619
2487	70
10787	1278
142679	25
129401	77
100616305	0
105373780	4
91752	0
101927196	1
401024	0
101927217	2
55854	680
3685	612
165215	51
151112	0
10203	109
7035	101
104355152	0
51454	24
693146	0
116093	1
1281	17068
100302219	0
100616324	0
100500837	0
1290	2208
100422908	0
84128	514
30061	242
54529	399
150709	24
64172	60
101409258	1
94101	347
5378	210
84281	18
2660	0
26275	160
105373800	0
3628	67
54842	244
100131211	116
105373801	7
4664	316
2744	724
6772	7290
6775	44
4430	1028
64859	153
729254	0
8436	16
23671	0
64002	0
101927406	0
101927431	0
57181	147
56171	8
9262	266
57520	93
101927482	4
284992	102
100130452	0
9330	365
401027	0
80055	63
91526	147
101927547	0
23451	2674
80219	135
3329	7048
3336	533
100529241	2
25843	3
130132	13
92935	276
66037	1
5334	20
101927619	0
23314	25
150538	0
101927641	0
348751	16
205327	229
129450	97
79568	178
26010	1150
130535	183
151246	124
316	30
344454	1
100507140	0
101927795	0
9689	1391
100873740	0
1195	471
53938	100
60491	267
4999	319
285172	149
4709	185
8837	1125
65072	1
843	111
841	145
130540	0
66008	201
55437	139
151254	5
65062	581
58538	0
57679	293
105373840	0
65061	4
8324	1117
100652824	1
7341	1159
51602	1452
692110	0
100113392	0
692058	1
659	708
150864	170
130026	44
55759	333
79800	46
65065	147
57404	165
10152	493
65059	151
940	56
1493	58
29851	41
117583	81
8828	263
54891	224
100329109	46
4719	588
1933	2180
26798	3
619569	0
2825	6
101669764	0
57683	32
8745	17
200726	0
391475	0
130752	8
22868	371
100422993	0
100423002	0
130749	1
8609	138
100423036	0
102465835	0
101927865	3
100302130	0
1385	386
151194	149
151195	182
100616361	0
7855	90
389072	115
100507443	0
1421	0
1420	0
1419	0
1418	0
389073	0
3417	1031
100507475	6
200576	283
5746	5
4133	74
285175	3
6120	354
151050	67
101928020	3
33	27
4632	0
102724820	3
10314	510
1373	28
29034	0
2066	2
100313771	0
100616267	0
100616472	0
22807	68
100130451	0
79582	98
100616375	0
402117	0
100885780	0
580	210
101928103	6
26154	10
471	931
2335	17167
102724849	0
646324	2
55686	164
55825	34
92691	4
7520	3425
150967	31
57574	0
50485	295
6168	6127
101928232	0
3485	310
3488	2890
7141	0
101928327	0
729582	3
7145	1597
102465485	0
285180	69
3580	94
3579	3
3577	0
10109	3010
100189253	0
151306	17
14	1932
25953	743
64114	1030
102465256	0
103689911	1
102466197	0
375307	0
101928513	1
6556	356
58190	926
407017	0
7429	2
57695	245
9125	1181
84812	93
7701	542
617	535
64320	196
27148	277
9654	637
1593	1122
53632	2
103504730	0
7475	123
80326	61
101928537	2
8941	0
151300	0
54738	0
1412	4
494324	0
100129175	0
255101	0
3549	0
100422957	0
79840	121
151295	43
27013	766
79137	1109
130617	295
10058	474
79065	1221
55139	691
79411	33
8576	154
7277	329
80086	4
3300	938
5798	20
406944	0
389075	0
23549	1191
1674	0
10290	393
100996693	6
29926	327
55515	4
79586	2395
130612	75
100423039	0
23363	2329
3623	11
114790	362
6508	293
101928639	0
100422959	0
2043	71
5077	61
151278	0
130367	304
10056	515
116255	0
2181	824
23704	71
7857	21
130340	92
57590	599
65080	397
5270	321
79843	26
8452	913
55619	271
100616207	0
57624	0
646736	0
100847053	0
3667	96
84236	243
1286	42
1285	18
654841	16
56947	417
79853	0
100847081	0
3267	763
56918	0
80704	13
6364	41
164781	0
80309	144
55022	43
92737	3
9320	1831
130888	19
151473	111
3431	319
11262	100
93349	197
6672	732
151475	1
51719	638
81618	766
151484	0
9290	32
348761	0
130560	0
257407	86
5707	1489
3357	14
80210	135
100616317	0
93010	84
105373926	0
4691	12925
654321	8
6082	1
25826	0
151477	10
10316	14
165100	0
5757	23898
100302285	0
5147	206
64708	643
100302126	0
4880	26
129563	337
693147	0
250	3
347694	0
251	1
248	0
9427	55
646960	0
1144	2
1146	1
200765	85
9470	624
100847037	0
80303	1313
26058	820
3769	0
389084	30
25791	73
4759	0
3635	354
55054	381
677775	2
677772	6
6295	0
8527	461
55230	359
54576	0
54575	0
54600	0
54577	0
54578	0
54579	0
54657	0
54659	0
414061	0
100286922	0
54658	0
339766	0
55355	433
151507	73
79054	3
6694	0
10123	871
23677	310
116987	460
2637	23
401036	3
79781	30
57007	156
105373991	9
93463	0
10920	437
1293	4949
105373957	0
79083	161
102465486	0
51052	0
64284	140
9208	668
375316	2
10267	38
140739	160
100533179	0
51540	6
339768	1
377007	0
151176	14
80895	371
151174	34
643387	0
55502	79
8864	214
26146	333
51665	269
151171	0
100287387	16
117581	155
401039	0
9759	330
100616397	0
100616493	0
85009	0
100423043	0
100616360	0
401040	0
150935	0
101927147	7
100616417	0
4705	1017
389090	0
643905	0
150681	0
150678	328
150677	0
2817	890
100130449	7
406941	0
51281	167
285193	35
57140	946
101752400	56
11132	469
2859	62
653437	0
375318	0
547	658
189	0
79919	102
728763	4
200772	0
25992	99
130916	305
23178	197
5510	654
50636	36
3069	6714
101927509	31
4735	3935
9855	164
100422942	0
10494	2397
100379249	0
666	340
51078	1013
23192	1150
1841	418
84289	645
728294	866
64090	1
129807	0
5133	0
285093	0
101927289	4
285095	0
102723927	0
728323	12
245938	0
81623	0
140850	0
245939	0
140881	0
400830	0
140680	101
85364	409
100507459	17
6666	393
80023	319
57761	287
10616	2077
128637	429
1457	1295
6939	2
140809	467
85508	0
113278	105
83541	432
51378	3
343637	30
105372493	2
9491	1186
55321	74
400831	8
642636	0
9751	55
100528031	0
27111	0
100507495	30
2280	2231
102465524	0
55968	840
284759	60
128646	0
10326	30
55423	81
101929010	2
100289473	1
140885	922
727993	0
5173	0
140901	826
388780	6
7053	0
343641	0
6628	3356
100113378	1
79175	177
117532	0
10528	2420
100302138	0
692213	22
677831	1
692201	0
26793	1
26792	3
3420	871
57593	233
56265	327
128653	0
100288797	0
64773	593
64601	378
5786	927
2797	12
64949	972
101929098	0
5020	0
551	0
100134015	2
22888	80
60493	339
9762	252
65992	874
3704	491
83959	99
25943	127
8455	656
64096	0
80332	80
6614	707
116835	97
54976	874
25876	1
1059	2232
994	779
101929125	4
55317	111
57506	1157
80025	369
406896	0
100302282	0
11237	264
54498	217
728228	0
146	3
5621	1088
23627	3
149830	0
9770	293
9962	461
29058	707
5111	1566
