Geneid	Samtools sort on 317(S)
10432	790
100526737	3
5936	789
83759	246
6712	1227
105369445	5
79703	291
9986	485
5091	532
78999	923
100423029	0
254439	2
91683	475
102465518	0
29984	561
22992	2431
156	2115
338692	769
54961	1205
100130987	39
57804	623
23529	94
5883	266
5499	1499
374403	88
57571	16
6199	877
5790	148
57175	1620
390212	0
57010	102
80194	491
9049	351
102465450	0
9600	588
10263	626
51475	0
2950	615
100505621	2
4723	978
390213	0
254552	33
347853	0
91703	0
222	424
645332	34
100873760	0
81622	1100
221	183
4728	536
102465669	1
100616403	7
10312	1829
102465451	1
1119	405
51111	656
53838	452
4041	1351
55291	1025
51083	37
9633	310
1374	840
219927	262
3508	317
116512	3
116535	49
101928200	1
219931	330
100422846	0
338694	0
26579	27
101928292	20
595	8036
220064	943
9965	1
2249	0
2248	0
101928443	0
100009613	1
55107	1710
8772	1073
8500	2952
100313770	0
2017	8642
22941	598
100874198	0
220070	0
100500844	0
399923	0
1717	2696
55191	916
102466728	0
440050	0
57830	2
3846	12
387273	4
440051	0
55199	93
285407	19
100131539	2
245911	2
100133315	9
100129216	7
55298	594
10068	222
4926	5140
100128494	16
100422953	0
220074	196
55004	1044
25906	90
2352	0
2348	155
2350	87
3636	4408
401	1
81570	271
101928555	6
5138	62
406931	0
116985	2588
10809	2879
100616410	0
89849	681
9873	300
5029	447
5031	84
9828	1235
84957	183
23201	996
105379411	0
58473	234
5870	2268
51642	211
51287	371
80227	183
374407	26
7351	777
7352	28
26005	301
51400	516
283208	48
101928580	0
283209	573
100616215	0
10008	101
387787	11
100287896	62
10714	153
25884	1
100616402	0
254225	177
143570	126
9789	1052
10825	92
341152	0
11309	864
100507050	4
408	550
442900	0
6188	8121
6079	1
114599	4
283212	41
81544	237
871	3315
4135	55
80168	0
283214	0
84649	184
7405	208
7481	23
100189072	0
100189224	0
5612	431
100506127	8
56946	181
2615	320
390226	0
25987	787
101928837	3
55331	494
192134	0
726	130
4975	0
4647	74
220032	0
5058	505
646029	0
282679	18
1207	508
51773	505
28971	118
92105	221
100532726	0
65987	0
7069	25
4718	238
79053	191
100289388	3
283219	198
57558	195
9846	197
101928865	0
79731	180
101928896	1
26011	172
100126333	0
100847000	0
101928944	0
101928989	0
100422823	0
220382	25
5547	758
220042	71
27314	270
100379250	0
100506233	22
51585	541
338699	95
60492	158
1740	10
55863	589
84233	358
58487	3091
220388	8
54843	581
220047	0
8301	1360
8726	250
102465452	0
51501	166
60494	8
10873	216
11098	3315
8587	0
8322	320
100506368	3
65084	473
23682	538
100423040	0
1075	2276
100873989	0
2915	1
100873753	0
7299	0
50507	132
219595	1
390231	0
57093	0
105369176	0
642446	0
399939	0
729384	0
120146	0
642569	0
642612	0
105378955	0
642623	0
10003	7
26973	339
101929222	0
100616186	0
100302228	0
120114	11
4544	0
120103	53
105369447	0
159989	1
56935	126
85459	196
619383	2
684959	14
692063	38
692075	5
677792	0
654320	23
692072	22
677805	28
100302240	2
677822	18
79101	211
28970	266
9440	395
387804	2
341208	575
24145	692
390243	0
10888	0
4361	401
100302275	0
54851	350
643037	0
2526	319
143689	41
154810	321
51503	1166
55693	46
390245	0
10929	1520
23052	2281
101929295	3
143686	103
100129203	5
143684	205
9702	306
8898	334
84441	85
100422991	0
79780	125
8690	103
100874053	0
53942	0
143872	66
83935	22
5241	278
101054525	2
7225	47
100500823	0
253935	0
57562	14
85016	10
10413	1218
330	147
329	634
114908	3773
102723838	0
4316	96
9313	0
64066	0
4317	3
4319	1636
100288077	7
4312	1541
4314	52
4321	29
4322	1900
84259	442
79659	120
100616457	0
80310	48
414301	0
102465752	0
102723895	0
100506742	0
643733	4
837	168
838	1
834	158
114769	50
440068	2
59082	0
2893	1
84437	89
143879	23
60496	225
101928535	0
2977	923
143884	53
91801	41
55531	0
643923	0
6588	6
54733	83
54734	6
8065	305
38	219
4863	109
472	334
160140	10
143888	275
23086	143
1662	143
399947	0
85463	89
5962	687
2230	179
57569	4
341032	0
399948	0
120376	1
100616330	0
5450	107
54766	0
100132078	0
644277	0
407041	0
407042	0
399949	2
143903	73
23235	134
5519	226
79796	110
91893	33
64776	37
1410	106
100528019	0
3316	23
91894	0
85458	130
1737	262
120379	1
55216	157
26521	140
6392	387
3606	56
56158	0
83875	3
5805	190
349633	0
283140	3
101928823	0
387810	0
101928847	0
4684	3
100288346	0
54970	50
255239	3
1813	2
100422855	0
80975	1
9183	135
644672	0
57646	103
9177	0
3359	0
7704	2
4837	504
101928940	0
54494	55
10179	196
25996	478
120400	0
54827	0
120406	1
23705	145
283143	13
84811	101
8882	220
116519	1
337	0
345	0
335	0
104326055	0
23387	142
5049	510
51092	356
100652768	44
6876	3604
9159	528
257160	81
23621	307
100379571	5
22897	213
57453	55
486	0
100533181	0
53826	119
84000	538
3587	330
100526771	3
56649	142
6330	48
6327	1
120425	15
196264	74
10205	232
916	73
915	36
917	10
9354	495
100131626	0
10632	584
4297	414
101929089	4
143941	12
84866	332
56912	86
372	1161
23187	1100
102466719	0
11181	5
1656	924
643	2
283149	1140
100616376	0
7379	0
283150	0
338657	50
649946	6
6230	1797
51399	118
100500840	0
2542	245
10525	1594
55823	260
3145	34
3014	347
1798	341
9854	242
25988	96
64137	5
79671	161
79849	0
283152	15
867	357
4162	1084
102465453	0
105369590	2
79102	280
83552	0
114902	0
9099	39
100499227	6
7070	1897
5818	375
102724301	5
23650	208
220323	255
25833	14
649133	0
219902	71
23365	837
2900	4
101929227	0
219899	146
7007	11
6309	220
6653	373
105369535	0
399959	103
406911	0
414899	0
406882	0
406892	0
100189294	0
84959	43
56253	4
79864	15
390259	0
341056	0
3312	10259
85391	0
85390	1
85389	0
79827	110
57476	59
100616319	0
55800	6
7753	133
390260	0
390261	0
338661	0
338662	0
219875	0
219874	0
219873	1
390264	0
219870	0
219869	0
390265	0
4013	294
26492	0
219865	0
26494	0
283159	0
283160	0
26595	0
390271	0
283162	0
26493	0
219858	0
390275	0
116337	3
84897	570
54414	295
53340	26
4900	152
23584	64
90952	257
101929340	5
79684	335
100507283	11
64221	109
54538	162
220296	0
641654	0
80071	76
219855	388
219854	423
103695364	0
63876	2
9638	43
403312	0
9538	617
3703	828
1111	112
56	0
160065	0
399967	0
100169851	0
399968	0
219844	47
83480	71
29118	0
338667	5
50937	84
105369591	0
84881	121
79607	73
6734	1090
55572	155
114609	63
28960	104
399972	23
6484	430
84623	0
101929427	0
100874251	0
100422918	0
283165	0
101929473	0
101929497	0
2113	663
102466104	0
101929517	0
2313	152
100507392	0
3758	0
3762	91
219833	17
63970	2
9743	359
8538	89
101929557	0
120224	88
4798	347
56980	138
440072	1
334	2777
6768	1758
29068	233
11095	4
170689	108
102466873	0
283171	12
100507431	2
103611081	34
399979	464
50863	386
101929653	0
101929637	0
100874281	0
4978	20
646522	0
219938	0
283174	36
100616119	0
22997	21
100128239	6
83700	131
23310	598
112936	775
29087	199
27034	222
112937	0
89944	121
27087	10
283177	3
100288778	0
677784	0
440073	6
574538	0
6539	22
101929384	0
6540	3
102723544	0
5927	715
84318	99
283358	70
4815	96
100049716	77
65125	2704
5893	83
23085	466
100292680	15
81029	155
144699	228
100500816	0
79602	833
93589	36
654429	7
100271702	4
196513	114
775	177
100874369	0
100874234	0
100874370	0
100874235	0
100652846	3
283440	0
2288	2702
55846	102
83714	28
100507424	10
101929469	16
2305	488
83695	188
7289	296
7004	188
10867	1094
56341	1
100129223	0
84766	128
57097	82
103752584	0
894	157
57103	215
8074	0
2251	0
57102	282
10635	184
8798	145
10566	19
4704	410
101929549	2
26290	0
3742	2
3736	0
3741	0
101929584	0
4908	4
57101	17
7450	407
928	5033
55200	350
7132	1356
6337	962
4055	1764
678655	193
939	43
55080	185
6843	365
51258	715
9918	895
692148	3
2597	16942
25900	280
4839	421
1108	3170
677780	0
57121	107
84519	77
51147	361
171017	458
196500	7
50813	897
8079	2830
5763	3116
3902	51
920	716
27239	28
10536	301
2784	19
83461	221
8078	995
7167	3867
84727	103
283345	12
171220	30
10233	62
2026	563
1822	2245
113246	627
100147744	0
5777	662
406985	2
406933	0
11331	1421
677777	7
10436	207
10162	764
716	2445
715	2096
51279	325
283314	39
83758	70
9746	1073
5830	573
341392	4
283316	73
9332	544
339	2
9573	2
359787	0
170482	0
360030	0
79923	0
144195	4
6515	106
55810	300
719	184
25977	273
50856	21
642559	0
440077	0
440078	13
55138	8
653113	13
101927905	12
389634	1
93978	0
338339	1
26253	11
57379	0
8076	586
57494	302
144568	13
1911	279
4074	726
10219	3
253128	2
144571	4
2	2758
5858	3
3	1
100422872	1
100499405	26
642846	64
101930452	5
101928030	0
728715	33
105369647	2
440081	162
105376678	0
408186	15
3820	4
374443	50
105369728	0
29121	97
160365	6
969	17
51348	0
9976	100
100431172	0
387836	0
100506159	0
160364	18
51266	0
387837	1
102724020	0
283420	0
51267	13
64581	156
4973	173
120939	8
23710	372
3824	10
101928100	0
22914	0
100528032	0
8302	0
3823	0
3822	0
3821	1
10748	8
55110	144
55359	35
8531	1320
105369660	2
101928162	0
50837	0
50836	0
50835	0
50839	0
11272	0
100533464	0
5554	0
50838	0
5555	0
50840	0
259296	0
259295	0
259294	0
259290	0
259292	0
259289	0
259293	0
100129361	0
353164	0
5544	2
5545	0
5542	0
653247	0
338817	23
2120	405
79370	0
100506248	4
103504734	0
4040	298
54682	216
503693	20
118426	88
80824	786
1389	350
2842	12
1027	1300
81575	126
693198	0
51202	479
387841	10
9052	4307
693199	273
55507	10
50865	343
100506314	22
93164	65
57613	117
83445	0
2012	2026
283422	1
2904	0
55729	879
79887	292
101928290	8
2984	7
105369669	3
121504	0
55766	439
144608	20
51729	776
440087	0
420	0
4256	4691
121506	20
397	1506
5149	0
101928340	0
85004	32
100873980	0
5800	40
2059	353
11171	1357
51071	222
729025	0
4257	233
55885	5
102724196	0
728622	2
100616279	0
79785	0
5288	0
89869	0
93661	0
54477	235
121536	242
100506393	0
5139	49
53919	0
28234	0
338821	0
10599	0
6579	0
3375	0
79912	95
5965	362
51026	545
80763	0
2998	7
3945	1319
3764	55
10060	72
55907	513
6489	6
9847	258
55500	624
101928441	0
6660	10
100126320	0
101928471	0
144360	0
586	218
102724371	3
196415	0
645177	0
4033	35
55259	1
144363	104
3845	764
160492	0
100422897	0
100506451	4
11228	135
79365	286
8082	150
3709	158
55726	184
26127	198
51768	437
9412	207
728858	4
23012	699
56938	97
101928646	0
341346	1
8496	727
387849	2
60488	506
100287284	4
57542	353
5744	31
55297	227
55711	137
100506606	12
51290	336
101055625	0
341350	2
83857	178
10526	391
65981	159
100287314	3
441631	33
100506660	2
1663	468
144203	0
58516	5
79857	1
160518	52
100874249	0
254013	44
196394	99
440093	15
55196	312
636	179
121512	84
10059	601
51067	126
5318	1026
341359	125
84920	46
105369729	0
144245	70
144402	49
55605	244
225	5
283461	0
114134	45
120892	47
283463	0
1272	19
29951	1
283464	310
10138	118
85437	554
102467003	1
51535	603
144165	106
101927058	0
80070	0
83448	82
51135	174
5756	689
84216	21
4753	18
440097	0
83956	0
51054	49
196527	925
400027	86
196528	356
9169	1162
105369970	0
81539	2115
54407	2358
100288798	4
55089	5
347902	248
91523	200
100616486	0
100233209	30
100616478	0
79657	381
8909	2
10411	169
55652	347
51564	1754
7421	598
79022	666
1280	9
29843	254
5213	784
102466657	0
140461	313
387856	6
121275	8
341567	0
121274	438
121273	0
23519	1
341568	0
3906	0
54934	468
677815	1
100302221	0
677793	1
677794	0
904	664
255411	0
112	2417
100616262	3
100506125	0
784	1215
9416	1987
27289	299
85478	16
51303	268
377	4266
7480	50
7471	5
23109	24
5571	762
8085	1816
121268	35
50846	4
55716	508
10376	11565
7846	5364
84790	3875
101927267	2
5630	0
10024	175
338761	21
79962	229
65244	323
100335030	3
23416	8
10445	501
84070	7
25766	189
91010	451
7009	10429
57701	500
100286844	13
144233	45
23017	98
283332	0
101927292	0
359	0
101927318	14
362	280
363	4
102723963	0
29127	535
41	69
6602	559
2819	1
84987	200
91012	386
51474	1102
100302220	0
121006	1
113251	582
57609	968
466	201
283471	4
25840	317
613227	7
4891	797
25875	309
81566	636
7024	393
5463	83
9802	1739
57228	97
51411	87
1990	0
11226	1046
9498	128
6334	36
401720	12
105369971	8
341405	3
94	223
91	452
160622	74
3164	316
60673	610
26628	3
144501	1187
283403	0
283404	1
3855	8231
3892	50
3887	80
3889	14
3891	0
3890	0
3888	0
9119	1
3854	25
286887	2
3853	175
3852	56
112802	0
121391	0
140807	0
319101	0
100127967	0
3849	0
3848	1
374454	0
51350	0
3850	0
3851	6
338785	0
196374	3
3856	9651
3875	4437
1975	2956
283335	46
23371	530
102466193	0
84926	606
3489	108
8435	2
51380	442
283337	547
3695	95
5916	818
84975	366
9700	356
5204	710
60314	258
8086	464
121340	0
6667	1244
269	0
54458	1137
5094	4255
102157401	1
7786	273
6895	234
8620	27
11016	455
100652999	2
517	1146
57658	919
102216268	0
100874366	13
3229	454
3228	408
100124700	107
3227	285
100874365	13
3226	441
406973	0
100874364	18
100874363	13
3225	93
3224	58
3223	236
3221	195
3222	85
693200	0
440101	4
100240735	7
100240734	2
400043	78
23583	231
23468	940
100616400	0
3178	6897
4778	5
22818	579
442892	0
53831	27
102724050	5
25946	954
3678	1908
121355	0
3071	206
5153	48
5502	30
644076	0
90070	0
117159	0
118430	21
9840	8
58158	0
441639	0
121364	0
254783	0
283365	0
390321	0
254786	0
390323	0
403282	0
390326	0
341416	0
390327	0
403284	0
341418	0
121129	0
121130	0
196410	15
3679	74
100528022	0
2647	42
5959	11
967	5072
10220	97
84324	361
29095	319
85406	594
440104	149
4327	113
84305	164
102724112	24
1606	279
6490	27
1017	420
5869	1548
6821	200
64375	62
6231	1366
2065	2067
5036	1720
6171	6743
84872	151
23344	2201
140465	183
4637	6750
6601	1841
100189152	0
10193	611
79035	411
283375	4
283373	1724
93058	118
1431	2737
10330	1148
9924	503
51561	10
6773	2318
319	0
8914	802
4284	0
283377	267
27165	37
5939	568
11176	2147
506	6262
692090	0
26789	1
10728	5153
4666	5653
5557	103
8630	129
121214	3
8608	46
11318	3
9880	148
6866	0
4640	0
23306	614
4665	695
6778	2516
4035	3777
100302201	0
11247	195
6472	1695
56901	178
246329	78
22864	1118
3626	0
83729	1
2735	3
64333	92
4141	1975
102465454	2
1649	560
693201	6
114785	3968
10540	3252
3798	123
79837	1947
196403	842
115557	669
101927583	20
65012	149
2583	263
10956	9564
116986	203
100130776	27
6302	615
1019	2895
102466729	4
92979	354
1594	106
4234	439
25895	142
10102	663
10677	444
10106	4669
407016	1
100506844	66
91419	6
105369972	0
101927653	0
100506869	2
121227	242
9194	47
338811	0
9958	479
102465133	0
23041	504
283416	6
406891	2
57460	469
552	61
283417	15
10329	126
104169670	1
57522	215
144577	105
115749	2
11260	1474
29110	390
283349	434
100500856	0
693129	0
2799	1747
23329	90
400046	2
11197	0
23592	402
253827	321
100507065	1
105369187	0
204010	0
8091	7
100129940	12
102464827	0
84298	312
103625681	2
51643	646
11213	79
102465249	0
92797	25
23426	54
102724421	0
55832	1755
100507175	9
8445	442
101927901	5
101927922	0
100885789	0
3458	3
55801	0
50616	0
56890	108
100507195	2
5908	1189
100379132	0
100507250	3
57122	481
55508	154
100130075	0
4193	584
1368	77
11052	1082
100302182	0
4069	1600
8089	137
10818	408
100500903	0
100500868	0
10576	1805
376132	0
144453	1
101928002	0
117177	136
196446	4
101928062	30
4848	700
27345	34
5787	233
5801	200
7103	0
8549	17
105369834	1
196441	553
83591	59
55266	379
23011	607
64786	491
729633	0
121278	0
283392	0
29953	0
101928137	0
100507377	1
552889	1016
3747	0
84698	20
256710	5
144321	5
11010	184
11103	220
22822	455
4673	2394
79738	128
114882	617
23390	242
1466	68
144455	73
89795	8
6857	20
100302136	0
5074	1056
4659	584
283310	1
105369868	0
105378254	0
374462	5
4618	0
4617	0
101928420	0
8825	9
693202	0
693203	0
105369869	0
79611	79
100616133	0
8499	13
102724663	1
101928449	0
29080	250
84190	32
160335	82
55117	0
144448	0
84125	0
8092	0
9182	8
4922	0
25834	0
400058	0
160419	0
91298	158
80184	165
160418	216
4254	94
728084	1
1848	822
105369889	33
282809	183
8693	8
100528030	0
102724782	0
490	497
338758	35
439916	0
196477	0
1833	6
11081	0
4060	5969
1634	3350
256021	6
694	724
101930023	2
574016	0
574028	0
338809	0
440107	0
8411	486
643339	0
102724933	3
11163	1329
7334	918
28977	403
144481	0
8835	37
8738	35
101928731	0
10154	594
51134	99
144486	12
100847031	0
57458	132
102465834	0
105369914	0
574449	0
160313	4
55967	260
7181	235
55785	279
55591	693
442903	0
100500802	10
10988	835
84101	1
100132594	2
59277	415
6636	283
120935	0
144193	2
3034	0
4048	435
100189239	0
2004	541
5128	233
144535	17
121441	292
196475	0
100302289	0
406926	0
643711	0
100873757	0
100616287	0
100422924	0
121456	15
643770	4
100189207	0
100189171	0
100128191	13
7112	769
5250	3175
677832	2
121457	141
317	262
56899	22
101928937	0
196472	0
23074	232
55592	140
100302217	0
64431	287
120863	7
55681	608
246213	0
9971	0
283431	117
121601	0
160728	0
27340	192
400	913
121599	0
4604	1
56994	133
50511	3
79158	535
101929005	1
55332	320
51019	107
79023	153
55010	57
5367	0
3479	13
283432	1
5053	6
429	0
374470	0
101929058	0
101929084	0
55576	5
51559	140
253724	8
7184	8611
100500842	0
728568	117
6996	398
83468	224
29915	182
4801	356
7296	993
493861	7
50515	386
100500843	0
84102	59
121053	48
160428	128
414300	1
23325	527
55198	405
387882	224
101929110	3
9891	411
10970	2192
255394	130
55703	129
100287944	0
5992	0
100505978	0
55188	126
90488	537
80298	173
1407	285
121551	34
11137	503
11108	377
101929162	3
121549	0
728739	7
9671	11
1240	228
102723562	0
11153	106
9733	524
23479	600
338773	198
6404	239
100616240	0
23603	1150
54434	649
693204	0
1610	0
55530	0
84749	175
100131733	7
121642	101
7374	595
32	117
121643	0
101928138	0
283446	6
83892	1182
89910	706
326625	229
4598	339
84915	151
84983	3
59341	147
100616454	0
51228	492
84260	246
9815	448
88455	439
400073	92
28981	148
488	4492
51434	409
10094	1740
51184	219
29902	55
51699	628
144715	9
160760	475
79600	119
84329	56
5501	1330
160762	0
4633	0
100131138	0
23316	13
102465455	0
144717	474
10019	471
6311	561
8315	270
80724	197
217	682
102465456	0
51275	124
8550	253
89894	67
8759	39
10961	700
80018	371
100500889	3
10906	819
283450	997
102465519	0
6128	6238
5781	1532
100302227	0
22895	7
4938	840
4940	1062
4939	1126
1840	156
8437	88
387885	0
79039	1055
102466222	0
84934	268
115811	40
53373	1759
102465457	2
80024	568
196463	511
10993	173
113675	117
64211	0
104355219	0
100506465	0
9904	246
6910	22
105369997	0
255480	10
6926	1624
23389	1285
693205	0
100616309	0
100287569	1
643246	13
79794	915
84900	23
8739	11
26259	248
100506551	1
54997	8
101928244	0
23014	358
4842	0
283455	12
5985	185
55884	1153
54621	153
5037	1978
51347	414
64426	733
84530	0
26353	851
144742	0
160777	0
387890	8
5564	394
11113	276
100302274	0
92558	704
11021	718
10985	1560
100616179	0
6175	13201
100506649	12
5829	2261
26834	0
23409	24
26835	0
5319	1
4440	135
1337	1925
51499	182
283459	554
8683	1274
8655	1285
100506668	65
84274	154
9921	1850
51367	137
9478	0
9761	2201
84747	487
100616329	0
35	222
121665	641
283460	0
6927	15
64897	83
8638	316
5027	95
5025	250
10645	941
51433	1088
80196	416
84678	441
102465665	0
84876	209
283385	5
144404	497
54509	13
338799	162
23067	706
3242	2
5715	423
144406	12
605	297
22877	1737
254050	6
386653	0
79369	5
56616	374
101593348	2
65082	294
6249	1162
100507066	1
55596	290
65117	902
9735	351
338442	11
8843	5
27198	111
8562	1026
84660	4
9026	1052
79720	742
23457	277
79676	204
51329	1243
57605	269
100422931	0
100507091	0
10198	122
91574	116
8099	1006
55206	685
100293704	6
102466877	0
387893	417
196383	137
11066	178
353116	217
100500909	0
101927415	8
10959	4292
57696	312
1967	592
2967	323
79867	130
23545	213
196385	4
80212	86
144348	1452
100533183	0
144347	0
105370045	2
9612	3554
102466204	0
949	810
7316	8501
100847004	1
100189232	0
100189343	0
100009606	0
100189347	2
100189339	0
57647	387
140707	134
102659353	143
65985	484
114795	3
400084	6
101927464	0
105370059	0
100128554	0
100996671	0
387895	2
100507206	0
440117	0
101927592	0
101927616	0
101927637	0
400087	0
104472718	0
100862680	0
100996679	0
101927694	0
100616298	0
92293	0
100500817	0
121260	340
144423	3
121256	0
283352	0
101927735	0
100190940	5
440119	9
11211	11
9271	0
23504	2
2054	218
5901	2636
283383	17
116437	0
338797	0
100996701	0
6433	462
4326	315
8408	2516
80324	476
57634	675
677829	0
347918	48
317781	292
79050	215
50614	2
100130238	0
101928416	0
100129528	15
57666	1213
100996573	24
102465975	0
100507055	11
22953	70
5426	636
5827	121
192111	647
23141	1184
2802	1411
55743	439
101928530	3
100289635	230
7574	58
101928597	0
7637	343
7699	135
101060200	9
7556	83
10795	87
647589	0
26080	0
100874164	0
284232	0
100873763	0
100873777	0
100652856	0
105370098	0
105377819	0
348021	0
100873761	0
7278	0
101928697	0
100101938	0
100287114	0
93492	2
54737	663
55269	453
9205	154
7750	1365
104355137	0
2700	2
2706	216
10804	10
51084	134
100616304	0
8100	91
53342	48
221143	46
64328	355
101930748	0
26524	339
10284	1301
221150	59
78988	387
103689843	0
101928764	1
650794	15
100652865	3
253832	1091
221154	249
100873767	0
2254	0
100874182	0
100506622	1
646201	0
6445	1
100873766	0
26278	87
100506680	0
100506697	1
55504	75
4285	168
542767	0
387911	0
400110	3
221178	691
100313842	0
100874231	0
338872	0
143	647
105370295	0
101927375	0
374491	1
479	0
56163	16
55835	178
646405	0
5042	29
219287	0
101928922	0
102723318	0
9107	285
9818	519
51761	3
100873778	0
387914	15
6049	651
1024	218
10810	232
2835	0
219333	432
100874070	0
100874071	2
102723332	1
6144	1901
26771	6
619499	0
387496	220
2971	774
219402	259
100873768	0
222484	354
51082	792
219409	0
100861550	0
3651	0
432369	2
1045	0
646625	0
2322	6
255967	398
100288730	1
100873781	0
2321	274
51371	1195
283537	243
100873762	0
23281	3
100874107	3
6541	871
5412	699
100874059	0
100861573	0
440131	0
84056	278
100873769	0
100188949	4
103724387	0
3146	3362
10208	181
100189036	0
241	83
100874158	1
440132	0
100507064	0
84935	82
122046	0
10808	3234
145173	139
122042	0
196549	2
100507099	1
10129	140
646799	0
675	85
90634	104
10443	496
100462953	1
116828	21
23047	447
100874167	0
101927403	0
9365	1
90627	187
100874241	0
5983	249
100874179	0
26960	26
4081	5
9201	83
100526761	0
54937	0
728591	0
100873774	0
23111	273
100507135	2
8900	7
400120	0
4093	37
5994	71
29880	208
11340	183
55578	428
122011	0
103695431	0
400121	0
10631	7560
7223	7
100874188	2
51569	719
101929121	0
100874147	0
341640	0
100873764	0
161003	0
80209	566
387921	404
10186	199
105370296	0
57511	279
100422940	0
105370172	0
100874127	0
400123	0
646982	2
2308	164
100313896	0
10240	112
10166	180
100616668	20
693206	0
283507	1
1997	578
100189333	0
11193	179
100422878	0
89890	166
101929140	8
84078	100
9617	89
79612	134
100873765	0
100506759	0
28984	96
23078	184
100847026	0
100507240	0
160851	233
11215	592
8600	115
144809	0
103689845	0
104355147	0
94240	291
29103	386
100874159	3
55068	26
100874130	0
160857	13
144811	163
121838	5
101929212	1
79024	0
100874377	3
102465876	0
105370297	4
387923	29
400128	5
8848	1624
641467	31
144817	0
100189030	0
26747	104
55425	168
101929259	0
2963	232
100873773	0
386618	0
7178	11418
677814	3
100190939	95
253512	182
100874259	1
83548	343
220081	0
103752581	3
220082	8
283514	0
23091	689
100509894	2
1361	1
3936	657
220416	2
100861554	0
80183	42
100873772	0
101929344	0
23143	219
2098	361
3356	6
100874082	0
100861549	3
8803	345
101929410	9
55270	240
29079	315
100873965	0
9445	3336
100862704	2
5925	498
10161	331
1102	110
100129597	0
57105	10
22862	618
2862	0
81602	50
81617	245
83852	187
51131	484
55213	382
115761	49
84650	286
3839	619
220429	0
57213	203
8847	34
100500908	3
10206	211
283518	2
406950	0
406948	0
10301	37
145165	13
103689915	2
220107	8
100874074	0
100874255	1
79621	221
2974	14
647166	0
220108	35
647174	5
100847003	0
26512	397
100507398	12
100616423	0
115825	227
79758	84
283521	1
83446	0
540	88
440138	67
9724	343
341676	10
101929657	0
4752	69
100887750	39
103191607	0
55901	30
51028	389
26586	395
220115	0
144983	86
10910	235
11061	0
100313778	0
5100	2
10562	52
102723875	0
100861552	0
100507428	0
100302187	0
100846996	0
122183	0
729233	0
729240	0
729246	0
729250	0
27253	152
101926897	0
81624	167
100874195	0
100874196	0
100874169	3
81550	153
101926930	0
100422973	0
64881	27
101926951	0
100874143	0
103752583	0
100874176	0
104355293	0
100874157	0
283491	0
100873780	0
102723968	0
101927016	0
100616302	0
100616205	0
5101	0
100874064	0
100874086	0
100874087	0
100874145	0
338862	0
103689913	0
57626	0
6315	0
100885781	0
1602	12
440145	304
79866	64
22894	399
10464	154
100873779	0
688	276
100873770	0
100874155	0
11278	180
100874151	0
338864	0
647288	0
9882	389
170622	408
7347	214
101927155	1
4008	384
729420	0
104326189	0
115207	722
690	0
730249	1
1203	187
26224	431
23077	312
100874212	0
8796	4
104355296	0
100129307	1
122060	6
100500861	0
100505518	1
1910	22
101927176	0
100874175	0
100874222	3
5457	0
79596	114
100874126	0
64062	530
100505538	20
100874208	0
54602	419
103724388	0
102724076	0
101927195	0
101515984	0
101927216	0
10253	77
103724386	0
100861546	0
100873771	0
114798	0
105370288	0
100874128	0
104355140	0
100874137	1
100873775	0
84189	1396
642345	0
100616182	0
26050	0
101930749	0
100874168	0
100874172	0
100874139	0
100874187	0
693207	0
101927224	0
100873776	0
144776	0
101930747	0
100874150	3
407975	59
406952	0
406953	0
406979	0
406982	0
406980	0
407048	0
2262	1
100873970	0
100847092	0
100873969	0
104326053	0
10082	97
100873973	0
100873972	0
1638	0
100189251	0
23483	80
160897	465
101927248	0
11166	18
105376685	0
100507533	7
101927284	0
100861544	0
10257	688
9071	0
100874194	0
22873	79
5611	774
55757	184
105370367	0
266722	5
100616137	0
100887754	0
27199	13
10150	562
103625683	0
5911	694
3843	1299
10160	1770
140432	0
100422881	0
8428	1163
6564	35
23348	633
100874096	0
100873782	0
100861541	11
100289373	15
337867	1031
2841	2
1880	31
100131561	0
693208	0
102725509	5
9375	2709
104355149	0
171425	55
100422861	0
100874063	0
101927465	0
101927437	0
85416	2
7546	40
100861542	0
5095	68
100885777	0
87769	39
84899	431
105370368	3
100885778	0
100874161	0
259232	33
9358	683
2259	4
100616110	0
100616239	0
283480	0
100874081	0
283481	5
7174	550
196541	0
643677	0
93081	85
79070	124
54841	88
100533467	0
2073	28
121952	3
6555	0
104326190	0
282706	0
267012	0
144920	0
728192	5
1948	142
55082	1079
283483	0
100874173	0
728215	48
100302286	0
100874375	0
3981	152
84945	175
10673	161
23026	0
100885782	0
104326054	0
101409253	0
8660	202
104355146	0
1282	5861
1284	6237
102465872	0
100874203	1
55647	295
55739	519
79587	500
105376684	4
3621	234
105370362	0
283487	144
55608	755
104355135	1
101927802	0
8874	610
100874226	0
101060553	6
121793	5
105370369	0
101928616	0
100505996	0
105378193	0
6656	0
101928698	0
101928730	0
104266956	0
122258	0
10426	272
400165	0
23250	699
105370374	0
100874205	1
105378192	8
23263	818
100289410	23
2155	33
2159	5
104413892	1
102724474	13
8858	0
55795	406
8451	931
102465874	0
3916	4012
79774	326
100874068	6
101928841	62
113622	61
55208	357
55002	2123
7027	1218
496	0
6011	1
105377805	0
100130386	1
348013	64
650669	10
2621	1212
100506394	11
643365	1
100861555	8
100507747	6
22821	430
105377808	4
101929355	0
8881	743
100847035	3
100616227	0
65110	403
283489	278
104355150	0
440153	0
642426	0
641455	0
100508046	0
642477	109
414763	3
503639	72
