Geneid	Samtools sort on 314(R)
3014	724
1798	441
9854	269
25988	180
64137	2
79671	316
79849	2
283152	12
867	287
4162	1488
102465453	0
105369590	0
79102	489
83552	0
114902	0
9099	36
100499227	8
7070	3875
5818	594
102724301	3
23650	516
220323	614
25833	16
649133	0
219902	134
23365	1591
2900	2
101929227	0
219899	190
7007	34
6309	431
6653	577
105369535	0
399959	139
406911	0
414899	0
406882	0
406892	0
100189294	0
84959	40
56253	2
79864	52
390259	0
341056	0
3312	16099
85391	2
85390	0
85389	4
79827	128
57476	63
100616319	0
55800	11
7753	84
390260	0
390261	0
338661	0
338662	0
219875	0
219874	0
219873	0
390264	0
219870	0
219869	0
390265	0
4013	492
26492	0
219865	0
26494	0
283159	0
283160	0
26595	0
390271	0
283162	0
26493	0
219858	0
390275	0
116337	0
84897	310
54414	627
53340	98
4900	62
23584	16
90952	392
101929340	6
79684	85
100507283	1
64221	77
54538	215
220296	0
641654	0
80071	11
219855	355
219854	201
103695364	0
63876	7
9638	100
403312	0
9538	1230
3703	1277
1111	74
56	6
160065	0
399967	0
100169851	0
399968	0
219844	59
83480	101
29118	8
338667	15
50937	152
105369591	0
84881	166
79607	131
6734	1419
55572	243
114609	92
28960	149
399972	66
6484	447
84623	2
101929427	0
100874251	0
100422918	0
283165	0
101929473	0
101929497	2
2113	926
102466104	0
101929517	0
2313	172
100507392	7
3758	0
3762	77
219833	49
63970	10
9743	523
8538	55
101929557	0
120224	95
4798	367
56980	79
440072	1
334	6087
6768	1486
29068	361
11095	35
170689	1355
102466873	0
283171	0
100507431	3
103611081	69
399979	866
50863	265
101929653	0
101929637	0
100874281	0
4978	2
646522	0
219938	0
283174	30
100616119	0
22997	21
100128239	22
83700	434
23310	301
112936	566
29087	166
27034	291
112937	3
89944	51
27087	8
283177	0
100288778	4
677784	0
440073	20
574538	0
6539	52
101929384	0
6540	1
102723544	0
5927	527
84318	68
283358	106
4815	151
100049716	32
65125	2361
5893	118
23085	667
100292680	6
81029	119
144699	320
100500816	0
79602	1312
93589	46
654429	5
100271702	6
196513	173
775	201
100874369	0
100874234	0
100874370	0
100874235	3
100652846	2
283440	0
2288	5892
55846	218
83714	52
100507424	7
101929469	18
2305	193
83695	302
7289	326
7004	151
10867	1226
56341	3
100129223	0
84766	191
57097	170
103752584	1
894	463
57103	174
8074	0
2251	0
57102	114
10635	51
8798	162
10566	42
4704	620
101929549	0
26290	36
3742	100
3736	11
3741	24
101929584	0
4908	11
57101	41
7450	844
928	5225
55200	230
7132	2008
6337	1871
4055	1031
678655	249
939	39
55080	204
6843	211
51258	782
9918	765
692148	5
2597	32903
25900	281
4839	345
1108	3010
677780	0
57121	99
84519	43
51147	379
171017	609
196500	11
50813	1093
8079	2939
5763	4213
3902	11
920	483
27239	35
10536	643
2784	21
83461	104
8078	1840
7167	6292
84727	213
283345	14
171220	25
10233	112
2026	594
1822	2921
113246	1342
100147744	0
5777	724
406985	0
406933	1
11331	2098
677777	12
10436	246
10162	711
716	3962
715	3688
51279	688
283314	64
83758	55
9746	1378
5830	859
341392	0
283316	45
9332	388
339	0
9573	0
359787	0
170482	0
360030	0
79923	0
144195	5
6515	183
55810	336
719	164
25977	391
50856	22
642559	0
440077	0
440078	30
55138	79
653113	25
101927905	27
389634	7
93978	1
338339	0
26253	3
57379	0
8076	790
57494	270
144568	5
1911	430
4074	768
10219	7
253128	1
144571	26
2	5021
5858	3
3	0
100422872	2
100499405	25
642846	85
101930452	4
101928030	0
728715	16
105369647	3
440081	100
105376678	0
408186	0
3820	9
374443	52
105369728	0
29121	120
160365	10
969	35
51348	1
9976	131
100431172	0
387836	0
100506159	0
160364	11
51266	0
387837	0
102724020	0
283420	0
51267	18
64581	101
4973	70
120939	3
23710	479
3824	6
101928100	3
22914	0
100528032	0
8302	0
3823	0
3822	0
3821	2
10748	14
55110	121
55359	33
8531	1712
105369660	2
101928162	0
50837	0
50836	0
50835	0
50839	0
11272	0
100533464	0
5554	0
50838	0
5555	0
50840	0
259296	0
259295	0
259294	0
259290	0
259292	0
259289	0
259293	0
100129361	2
353164	0
5544	0
5545	0
5542	0
653247	0
338817	6
2120	457
79370	2
100506248	3
103504734	0
4040	398
54682	302
503693	15
118426	152
80824	1423
1389	586
2842	25
1027	1902
81575	191
693198	0
51202	480
387841	5
9052	1033
693199	41
55507	5
50865	669
100506314	44
93164	95
57613	468
83445	0
2012	2939
283422	0
2904	0
55729	620
79887	290
101928290	3
2984	5
105369669	13
121504	4
55766	1557
144608	43
51729	894
440087	4
420	1
4256	13178
121506	183
397	2326
5149	0
101928340	1
85004	407
100873980	0
5800	33
2059	521
11171	1231
51071	287
729025	0
4257	1976
55885	16
102724196	0
728622	3
100616279	0
79785	40
5288	22
89869	0
93661	0
54477	335
121536	304
100506393	0
5139	102
53919	1
28234	0
338821	0
10599	0
6579	0
3375	0
79912	105
5965	302
51026	328
80763	0
2998	0
3945	2024
3764	103
10060	107
55907	380
6489	32
9847	393
55500	554
101928441	0
6660	9
100126320	0
101928471	0
144360	0
586	113
102724371	0
196415	0
645177	0
4033	13
55259	19
144363	101
3845	548
160492	0
100422897	0
100506451	12
11228	229
79365	398
8082	400
3709	443
55726	195
26127	265
51768	990
9412	156
728858	0
23012	416
56938	33
101928646	0
341346	2
8496	764
387849	5
60488	628
100287284	0
57542	513
5744	53
55297	402
55711	53
100506606	8
51290	347
101055625	0
341350	0
83857	157
10526	550
65981	96
100287314	5
441631	38
100506660	1
1663	208
144203	0
58516	4
79857	0
160518	108
100874249	0
254013	38
196394	125
440093	24
55196	219
636	148
121512	104
10059	703
51067	228
5318	184
341359	0
84920	28
105369729	0
144245	95
144402	52
55605	195
225	4
283461	0
114134	73
120892	55
283463	9
1272	229
29951	28
283464	280
10138	129
85437	471
102467003	0
51535	451
144165	418
101927058	0
80070	0
83448	32
51135	111
5756	965
84216	49
4753	450
440097	14
83956	1
51054	39
196527	876
400027	69
196528	358
9169	879
105369970	1
81539	2582
54407	2456
100288798	66
55089	19
347902	425
91523	219
100616486	0
100233209	34
100616478	0
79657	306
8909	2
10411	86
55652	377
51564	2292
7421	541
79022	744
1280	721
29843	239
5213	802
102466657	0
140461	314
387856	38
121275	1
341567	0
121274	327
121273	0
23519	0
341568	0
3906	0
54934	256
677815	0
100302221	0
677793	0
677794	0
904	369
255411	0
112	1223
100616262	0
100506125	1
784	583
9416	1361
27289	160
85478	9
51303	278
377	4104
7480	5
7471	1
23109	0
5571	871
8085	823
121268	15
50846	17
55716	285
10376	7296
7846	3009
84790	1978
101927267	4
5630	4
10024	97
338761	0
79962	68
65244	321
100335030	1
23416	8
10445	696
84070	4
25766	224
91010	528
7009	14213
57701	714
100286844	11
144233	95
23017	190
283332	0
101927292	0
359	1
101927318	0
362	4
363	4
102723963	0
29127	356
41	83
6602	589
2819	15
84987	297
91012	416
51474	1299
100302220	0
121006	0
113251	564
57609	691
466	246
283471	2
25840	602
613227	3
4891	612
25875	302
81566	419
7024	481
5463	119
9802	3139
57228	98
51411	56
1990	3
11226	8664
9498	1503
6334	66
401720	79
105369971	4
341405	9
94	376
91	705
160622	151
3164	593
60673	733
26628	15
144501	525
283403	0
283404	0
3855	4869
3892	45
3887	305
3889	0
3891	0
3890	0
3888	0
9119	0
3854	174
286887	0
3853	20
3852	1826
112802	0
121391	0
140807	0
319101	0
100127967	0
3849	0
3848	3
374454	2
51350	0
3850	1
3851	6
338785	0
196374	0
3856	34878
3875	9583
1975	5365
283335	93
23371	1259
102466193	0
84926	871
3489	285
8435	3
51380	249
283337	447
3695	104
5916	503
84975	502
9700	186
5204	1425
60314	395
8086	526
121340	0
6667	1087
269	3
54458	1187
5094	5594
102157401	0
7786	293
6895	387
8620	18
11016	436
100652999	0
517	2248
57658	1024
102216268	0
100874366	38
3229	98
3228	5
100124700	14
3227	29
100874365	1
3226	101
406973	0
100874364	3
100874363	5
3225	109
3224	41
3223	178
3221	53
3222	45
693200	0
440101	2
100240735	7
100240734	0
400043	122
23583	426
23468	1303
100616400	0
3178	9007
4778	11
22818	999
442892	0
53831	14
102724050	0
25946	1145
3678	1530
121355	1
3071	184
5153	143
5502	126
644076	0
90070	0
117159	0
118430	106
9840	28
58158	0
441639	0
121364	0
254783	0
283365	0
390321	0
254786	0
390323	0
403282	0
390326	0
341416	0
390327	0
403284	0
341418	0
121129	0
121130	0
196410	13
3679	264
100528022	0
2647	86
5959	10
967	7288
10220	123
84324	351
29095	564
85406	728
440104	162
4327	221
84305	464
102724112	7
1606	192
6490	35
1017	294
5869	2039
6821	356
64375	85
6231	2522
2065	2541
5036	1240
6171	5384
84872	176
23344	1267
140465	269
4637	9269
6601	1744
100189152	0
10193	405
79035	400
283375	12
283373	1140
93058	135
1431	1465
10330	708
9924	539
51561	3
6773	1199
319	0
8914	539
4284	3
283377	114
27165	31
5939	453
11176	1674
506	6311
692090	2
26789	0
10728	2412
4666	4364
5557	70
8630	120
121214	2
8608	148
11318	1
9880	87
6866	3
4640	4
23306	280
4665	547
6778	1722
4035	5303
100302201	0
11247	13
6472	947
56901	316
246329	34
22864	889
3626	5
83729	1
2735	27
64333	135
4141	1300
102465454	0
1649	138
693201	0
114785	957
10540	1382
3798	53
79837	893
196403	614
115557	471
101927583	18
65012	39
2583	42
10956	3650
116986	47
100130776	24
6302	434
1019	919
102466729	6
92979	199
1594	4
4234	171
25895	99
10102	310
10677	61
10106	2654
407016	1
100506844	50
91419	2
105369972	0
101927653	0
100506869	1
121227	256
9194	16
338811	24
9958	318
102465133	0
23041	381
283416	5
406891	1
57460	211
552	83
283417	11
10329	249
104169670	6
57522	236
144577	129
115749	0
11260	917
29110	319
283349	218
100500856	0
693129	0
2799	1892
23329	139
400046	5
11197	70
23592	432
253827	958
100507065	0
105369187	0
204010	1
8091	9
100129940	40
102464827	0
84298	303
103625681	12
51643	1399
11213	79
102465249	0
92797	24
23426	138
102724421	1
55832	1161
100507175	1
8445	493
101927901	1
101927922	0
100885789	0
3458	0
55801	0
50616	0
56890	73
100507195	1
5908	866
100379132	0
100507250	0
57122	372
55508	142
100130075	9
4193	725
1368	207
11052	720
100302182	0
4069	515
8089	125
10818	281
100500903	0
100500868	0
10576	1599
376132	0
144453	0
101928002	0
117177	217
196446	7
101928062	4
4848	512
27345	54
5787	202
5801	11
7103	4
8549	18
105369834	0
196441	265
83591	45
55266	373
23011	483
64786	393
729633	3
121278	0
283392	0
29953	4
101928137	0
100507377	7
552889	1027
3747	4
84698	18
256710	1
144321	35
11010	199
11103	199
22822	455
4673	2467
79738	172
114882	608
23390	236
1466	216
144455	50
89795	64
6857	57
100302136	0
5074	773
4659	500
283310	1
105369868	0
105378254	0
374462	64
4618	4
4617	0
101928420	0
8825	62
693202	0
693203	0
105369869	0
79611	200
100616133	0
8499	9
102724663	1
101928449	0
29080	104
84190	42
160335	104
55117	0
144448	0
84125	4
8092	1
9182	50
4922	0
25834	0
400058	0
160419	0
91298	80
80184	135
160418	220
4254	631
728084	0
1848	460
105369889	16
282809	94
8693	7
100528030	0
102724782	0
490	261
338758	9
439916	0
196477	0
1833	7
11081	18
4060	10116
1634	10263
256021	0
694	744
101930023	0
574016	0
574028	1
338809	0
440107	0
8411	192
643339	4
102724933	0
11163	734
7334	684
28977	300
144481	0
8835	70
8738	72
101928731	0
10154	478
51134	79
144486	6
100847031	0
57458	92
102465834	0
105369914	2
574449	0
160313	0
55967	304
7181	125
55785	114
55591	464
442903	0
100500802	0
10988	574
84101	2
100132594	0
59277	1171
6636	200
120935	1
144193	31
3034	19
4048	580
100189239	0
2004	616
5128	228
144535	4
121441	151
196475	0
100302289	0
406926	0
643711	0
100873757	0
100616287	0
100422924	0
121456	5
643770	1
100189207	0
100189171	0
100128191	13
7112	425
5250	2624
677832	0
121457	122
317	126
56899	35
101928937	0
196472	0
23074	192
55592	111
100302217	0
64431	212
120863	4
55681	397
246213	6
9971	0
283431	51
121601	4
160728	1
27340	221
400	748
121599	0
4604	9
56994	322
50511	5
79158	512
101929005	7
55332	267
51019	175
79023	117
55010	26
5367	0
3479	155
283432	0
5053	8
429	2
374470	7
101929058	0
101929084	0
55576	8
51559	110
253724	1
7184	6015
100500842	0
728568	84
6996	218
83468	364
29915	125
4801	341
7296	909
493861	11
50515	312
100500843	0
84102	98
121053	39
160428	310
414300	0
23325	299
55198	468
387882	264
101929110	0
9891	372
10970	1512
255394	47
55703	85
100287944	0
5992	0
100505978	0
55188	146
90488	382
80298	56
1407	306
121551	39
11137	351
11108	310
101929162	5
121549	0
728739	21
9671	11
1240	116
102723562	0
11153	108
9733	519
23479	893
338773	1765
6404	328
100616240	0
23603	709
54434	684
693204	0
1610	1
55530	0
84749	160
100131733	1
121642	149
7374	342
32	391
121643	0
101928138	0
283446	2
83892	777
89910	552
326625	195
4598	200
84915	181
84983	4
59341	94
100616454	0
51228	473
84260	154
9815	419
88455	310
400073	58
28981	137
488	3102
51434	382
10094	1269
51184	161
29902	32
51699	417
144715	6
160760	248
79600	233
84329	55
5501	1071
160762	1
4633	0
100131138	0
23316	2
102465455	0
144717	269
10019	388
6311	351
8315	210
80724	312
217	711
102465456	0
51275	103
8550	156
89894	67
8759	17
10961	789
80018	197
100500889	0
10906	391
283450	423
102465519	0
6128	5544
5781	1202
100302227	0
22895	0
4938	213
4940	319
4939	302
1840	39
8437	13
387885	2
79039	794
102466222	0
84934	257
115811	31
53373	1111
102465457	0
80024	376
196463	587
10993	112
113675	280
64211	0
104355219	0
100506465	1
9904	342
6910	72
105369997	0
255480	45
6926	3846
23389	1146
693205	0
100616309	0
100287569	43
643246	30
79794	411
84900	27
8739	0
26259	206
100506551	0
54997	19
101928244	0
23014	411
4842	1
283455	20
5985	123
55884	671
54621	177
5037	2717
51347	279
64426	684
84530	0
26353	714
144742	0
160777	0
387890	12
5564	262
11113	115
100302274	0
92558	220
11021	603
10985	1574
100616179	0
6175	11212
100506649	5
5829	1221
26834	0
23409	14
26835	0
5319	0
4440	39
1337	1990
51499	144
283459	444
8683	1276
8655	1318
100506668	131
84274	252
9921	1457
51367	198
9478	7
9761	2632
84747	533
100616329	0
35	636
121665	575
283460	0
6927	22
64897	218
8638	68
5027	47
5025	366
10645	772
51433	853
80196	306
84678	292
102465665	0
84876	182
283385	15
144404	198
54509	12
338799	64
23067	784
3242	3
5715	336
144406	49
605	153
22877	867
254050	12
386653	0
79369	3
56616	348
101593348	1
65082	228
6249	744
100507066	3
55596	170
65117	750
9735	113
338442	5
8843	8
27198	112
8562	609
84660	3
9026	372
79720	337
23457	107
79676	299
51329	1873
57605	157
100422931	0
100507091	0
10198	125
91574	129
8099	1134
55206	440
100293704	0
102466877	0
387893	231
196383	229
11066	176
353116	156
100500909	0
101927415	3
10959	3290
57696	168
1967	408
2967	230
79867	148
23545	230
196385	0
80212	23
144348	1032
100533183	0
144347	0
105370045	0
9612	3428
102466204	0
949	467
7316	9177
100847004	0
100189232	0
100189343	0
100009606	0
100189347	0
100189339	0
57647	409
140707	59
102659353	73
65985	469
114795	6
400084	4
101927464	0
105370059	0
100128554	0
100996671	0
387895	0
100507206	0
440117	0
101927592	0
101927616	0
101927637	0
400087	0
104472718	0
100862680	0
100996679	0
101927694	0
100616298	0
92293	9
100500817	0
121260	319
144423	0
121256	0
283352	0
101927735	0
100190940	0
440119	40
11211	47
9271	0
23504	1
2054	126
5901	1906
283383	94
116437	2
338797	0
100996701	0
6433	381
4326	482
8408	1450
80324	224
57634	577
677829	0
347918	70
317781	237
79050	287
50614	2
100130238	0
101928416	0
100129528	0
57666	938
100996573	12
102465975	0
100507055	5
22953	9
5426	348
5827	136
192111	440
23141	728
2802	1080
55743	302
101928530	8
100289635	97
7574	63
101928597	0
7637	205
7699	129
101060200	13
7556	37
10795	128
647589	0
26080	0
100874164	0
284232	0
100873763	0
100873777	0
100652856	0
105370098	0
105377819	0
348021	0
100873761	0
7278	0
101928697	0
100101938	0
100287114	0
93492	1
54737	641
55269	444
9205	121
7750	975
104355137	0
2700	3
2706	380
10804	4
51084	272
100616304	0
8100	167
53342	33
221143	93
64328	211
101930748	0
26524	356
10284	1961
221150	64
78988	756
103689843	0
101928764	18
650794	49
100652865	11
253832	960
221154	498
100873767	0
2254	17
100874182	0
100506622	1
646201	0
6445	2
100873766	0
26278	123
100506680	0
100506697	3
55504	212
4285	299
542767	1
387911	2
400110	0
221178	772
100313842	0
100874231	0
338872	1
143	594
105370295	0
101927375	0
374491	4
479	5
56163	12
55835	107
646405	11
5042	9
219287	0
101928922	0
102723318	0
9107	462
9818	397
51761	19
100873778	0
387914	87
6049	483
1024	169
10810	122
2835	0
219333	420
100874070	0
100874071	0
102723332	0
6144	2267
26771	0
619499	1
387496	110
2971	1082
219402	327
100873768	0
222484	500
51082	850
219409	0
100861550	0
3651	0
432369	6
1045	0
646625	0
2322	11
255967	424
100288730	0
100873781	0
2321	314
51371	1074
283537	300
100873762	0
23281	30
100874107	0
6541	601
5412	1075
100874059	0
100861573	0
440131	0
84056	137
100873769	0
100188949	11
103724387	3
3146	4348
10208	269
100189036	0
241	266
100874158	15
440132	0
100507064	0
84935	123
122046	0
10808	3081
145173	257
122042	0
196549	3
100507099	0
10129	619
646799	0
675	85
90634	153
10443	740
100462953	0
116828	7
23047	661
100874167	0
101927403	0
9365	34
90627	462
100874241	0
5983	215
100874179	0
26960	136
4081	39
9201	218
100526761	0
54937	0
728591	3
100873774	0
23111	536
100507135	3
8900	9
400120	6
4093	67
5994	57
29880	280
11340	147
55578	434
122011	0
103695431	0
400121	0
10631	16246
7223	5
100874188	0
51569	632
101929121	0
100874147	0
341640	13
100873764	0
161003	0
80209	394
387921	202
10186	550
105370296	2
57511	344
100422940	0
105370172	2
100874127	0
400123	0
646982	2
2308	307
100313896	0
10240	157
10166	274
100616668	35
693206	0
283507	2
1997	990
100189333	0
11193	174
100422878	0
89890	282
101929140	2
84078	151
9617	60
79612	91
100873765	0
100506759	0
28984	292
23078	484
100847026	0
100507240	1
160851	355
11215	545
8600	9
144809	0
103689845	1
104355147	0
94240	117
29103	391
100874159	15
55068	53
100874130	0
160857	38
144811	85
121838	0
101929212	1
79024	6
100874377	2
102465876	0
105370297	7
387923	68
400128	29
8848	2700
641467	12
144817	0
100189030	0
26747	83
55425	183
101929259	1
2963	239
100873773	0
386618	0
7178	18481
677814	0
100190939	138
253512	120
100874259	0
83548	375
220081	0
103752581	0
220082	54
283514	4
23091	617
100509894	0
1361	0
3936	781
220416	2
100861554	0
80183	39
100873772	0
101929344	0
23143	320
2098	569
3356	4
100874082	0
100861549	0
8803	524
101929410	2
55270	180
29079	379
100873965	0
9445	6352
100862704	1
5925	599
10161	196
1102	194
100129597	0
57105	4
22862	615
2862	0
81602	115
81617	525
83852	144
51131	341
55213	275
115761	164
84650	459
3839	472
220429	0
57213	316
8847	8
100500908	2
10206	241
283518	0
406950	0
406948	0
10301	55
145165	9
103689915	0
220107	6
100874074	5
100874255	2
79621	211
2974	59
647166	3
220108	31
647174	1
100847003	0
26512	260
100507398	17
100616423	0
115825	320
79758	285
283521	7
83446	0
540	41
440138	34
9724	461
341676	7
101929657	2
4752	70
100887750	41
103191607	0
55901	75
51028	622
26586	312
220115	6
144983	131
10910	342
11061	0
100313778	0
5100	9
10562	1
102723875	0
100861552	0
100507428	0
100302187	0
100846996	0
122183	0
729233	0
729240	0
729246	0
729250	0
27253	45
101926897	0
81624	45
100874195	0
100874196	0
100874169	0
81550	129
101926930	0
100422973	0
64881	26
101926951	0
100874143	0
103752583	0
100874176	0
104355293	0
100874157	0
283491	0
100873780	0
102723968	0
101927016	0
100616302	0
100616205	0
5101	0
100874064	0
100874086	0
100874087	0
100874145	0
338862	0
103689913	0
57626	0
6315	0
100885781	0
1602	734
440145	265
79866	44
22894	393
10464	136
100873779	0
688	186
100873770	0
100874155	0
11278	214
100874151	0
338864	0
647288	0
9882	273
170622	469
7347	131
101927155	29
4008	445
729420	3
104326189	2
115207	1021
690	0
730249	0
1203	247
26224	915
23077	367
100874212	2
8796	0
104355296	0
100129307	0
122060	42
100500861	0
100505518	0
1910	174
101927176	0
100874175	0
100874222	1
5457	0
79596	101
100874126	0
64062	404
100505538	22
100874208	0
54602	384
103724388	0
102724076	0
101927195	0
101515984	0
101927216	0
10253	93
103724386	0
100861546	0
100873771	0
114798	3
105370288	1
100874128	0
104355140	0
100874137	0
100873775	0
84189	52
642345	0
100616182	0
26050	4
101930749	0
100874168	0
100874172	0
100874139	0
100874187	0
693207	0
101927224	0
100873776	0
144776	0
101930747	0
100874150	0
407975	8
406952	0
406953	0
406979	0
406982	0
406980	0
407048	0
2262	2
100873970	0
100847092	0
100873969	0
104326053	0
10082	156
100873973	0
100873972	0
1638	1
100189251	0
23483	67
160897	219
101927248	0
11166	5
105376685	0
100507533	4
101927284	0
100861544	0
10257	65
9071	5
100874194	0
22873	173
5611	908
55757	255
105370367	0
266722	83
100616137	0
100887754	0
27199	21
10150	662
103625683	0
5911	416
3843	974
10160	1657
140432	0
100422881	0
8428	1253
6564	1
23348	545
100874096	0
100873782	0
100861541	8
100289373	7
337867	858
2841	3
1880	35
100131561	1
693208	0
102725509	8
9375	2859
104355149	0
171425	72
100422861	0
100874063	0
101927465	0
101927437	0
85416	0
7546	2
100861542	0
5095	155
100885777	0
87769	123
84899	393
105370368	4
100885778	0
100874161	0
259232	49
9358	950
2259	9
100616110	0
100616239	0
283480	0
100874081	0
283481	18
7174	402
196541	0
643677	0
93081	69
79070	150
54841	96
100533467	0
2073	21
121952	0
6555	0
104326190	0
282706	0
267012	0
144920	0
728192	3
1948	313
55082	831
283483	0
100874173	0
728215	236
100302286	0
100874375	0
3981	194
84945	212
10673	58
23026	2
100885782	0
104326054	0
101409253	0
8660	523
104355146	0
1282	3716
1284	5434
102465872	0
100874203	0
55647	388
55739	1089
79587	473
105376684	1
3621	290
105370362	1
283487	331
55608	947
104355135	0
101927802	0
8874	818
100874226	0
101060553	1
121793	4
105370369	0
101928616	0
100505996	0
105378193	0
6656	1
101928698	0
101928730	0
104266956	0
122258	0
10426	272
400165	0
23250	558
105370374	0
100874205	0
105378192	1
23263	741
100289410	33
2155	139
2159	12
104413892	1
102724474	3
8858	8
55795	456
8451	1238
102465874	0
3916	5449
79774	461
100874068	7
101928841	45
113622	306
55208	191
55002	2167
7027	942
496	3
6011	0
105377805	0
100130386	0
348013	97
650669	15
2621	3936
100506394	21
643365	1
100861555	7
100507747	1
22821	712
105377808	0
101929355	0
8881	611
100847035	2
100616227	0
65110	531
283489	328
104355150	0
440153	0
642426	0
641455	0
100508046	0
642477	31
414763	0
503639	44
101101776	1
404785	0
101929572	0
79334	0
441669	0
441670	0
390429	0
390431	0
79544	0
79317	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	0
390442	0
91875	148
57820	165
100113391	0
85495	4
10038	261
7011	529
123103	4
55644	373
328	2079
90809	508
4860	449
338879	0
390443	0
122651	0
254028	0
493901	0
7217	0
7207	0
7218	0
7237	0
100189151	0
100189419	0
100189286	0
341799	0
100189424	0
100189405	0
100009601	0
100009602	0
100189263	0
100189001	0
100189088	0
283	134
6038	794
10876	16
64184	36
6039	104
6035	1249
6037	2
643332	0
6036	3
64745	332
101929718	3
29986	4
57447	635
102465428	1
122664	0
440163	0
84659	1
122665	0
55701	892
51222	1174
643382	20
390445	0
283624	91
3183	4756
57096	8
11198	1606
57680	961
692053	0
319103	0
84932	315
9878	1097
56339	595
6297	862
26533	0
28693	0
26534	0
28692	0
26686	0
28691	4
28690	0
28689	1
28688	0
6956	1
28686	0
28685	2
28678	0
28676	3
28674	0
28684	0
28683	0
28671	0
28673	2
28682	2
28670	0
28669	0
28677	0
28672	0
28680	0
28667	0
28666	2
28665	2
28664	1
28663	1
28662	1
28661	1
28660	1
28518	0
28659	0
28658	0
28657	6
28679	0
28655	2
28653	0
28652	0
28656	0
28648	0
28647	2
28646	0
28644	0
28643	0
28642	0
28641	0
28640	0
28517	0
28525	0
28524	0
28523	0
28522	0
28519	0
28521	0
28520	0
28526	9
28516	0
28694	0
28696	0
28697	1
28698	0
28699	0
28701	0
28702	0
28703	0
28705	0
28706	0
28707	0
28708	0
28709	0
28710	0
28711	0
28712	0
28713	0
28714	0
28715	0
28716	0
28717	1
28718	0
28719	0
28720	0
28721	1
28722	0
28723	8
28724	0
28725	0
28726	0
28727	0
28728	0
28729	0
28730	0
28731	0
28732	0
28733	0
28734	0
28735	0
28736	0
28737	0
28738	0
28739	0
28740	0
28741	0
28742	0
28743	0
28744	0
28745	0
28746	0
28747	1
28748	0
28749	0
28750	2
28751	0
28752	0
28753	0
28754	0
28755	241
105370399	3
1603	3641
63874	824
5018	1950
9056	219
122704	490
4323	11337
26020	6977
161253	65
55147	1680
100505758	3
10419	1420
101926933	0
100189243	0
54930	627
100616424	0
84962	276
60686	298
5693	2063
122706	4
64403	422
105370705	4
22985	2545
55017	860
1053	3
23428	7603
100507650	24
57594	484
90673	204
105378176	16
599	868
100529063	0
8106	382
51310	5317
10278	1640
64806	0
116173	2
4624	14
406990	0
4625	51
104564225	5
100126336	1
25983	500
79178	411
85446	149
8906	1849
102724814	144
84502	8
10202	70
55449	1043
10901	577
317749	418
728635	60
90668	33
9362	0
4901	27
5106	1112
80344	2738
161247	4
5720	4284
51016	357
5721	1878
102465801	0
55072	1507
10379	1717
9985	89
79711	2164
10548	2848
283629	32
29082	1240
145553	110
100528064	0
4738	1146
51292	1265
26277	1240
7051	13
5875	878
115817	969
161424	1121
27141	29
56413	37
1241	401
196883	206
11035	418
4776	2007
57523	876
23351	1764
643866	82
56948	341
101927045	93
1215	5
1511	14
2999	0
3002	5
29091	8
4857	169
101927062	0
102724890	0
101927081	0
100423019	0
100505967	0
100422830	0
103695363	0
2290	0
387978	0
5587	149
55632	227
23256	511
1690	3
100506071	0
29966	409
693209	0
11154	172
25831	1144
25938	345
101927124	0
112487	194
2856	0
80224	142
84837	22
394	643
101954275	0
101954278	2
9472	16
64067	28
112399	245
171546	2132
55837	500
26865	0
26866	0
58533	790
1073	114
11177	392
280655	0
6729	821
283635	819
101927178	9
55012	154
9692	362
5687	1475
4792	1639
84684	0
253959	419
84312	148
101101773	0
100886964	0
102723418	3
51562	141
253970	0
7080	0
100506237	0
26257	55
5083	100
89874	34
100616280	0
100129794	13
145282	117
3169	5012
319089	74
6751	46
161198	321
102723503	0
283547	15
10484	920
8487	84
122553	334
5411	798
117153	0
4253	437
100288846	1
254170	226
644919	1
145581	5
84075	0
122525	66
101927418	0
54813	248
23116	291
55015	268
100113389	0
2287	828
57697	49
55320	206
100506412	0
140801	0
161357	0
100500919	0
100506433	0
6235	600
6029	415
122769	106
6166	826
4247	637
55172	236
5427	31
122773	61
23588	691
9147	442
378706	709
382	2543
102464828	0
283551	42
100506499	3
196913	0
79609	100
6655	514
79944	187
100616261	0
27109	81
8814	42
11183	573
51062	200
60485	690
51199	810
145447	4
5836	458
114088	37
81542	704
283553	1
100874185	0
122786	1623
145438	6
54331	134
102723604	0
51637	1166
22795	865
5729	13
5732	88
57544	331
283554	79
30001	516
5706	794
6815	264
64841	559
10979	527
80821	193
101927620	0
100847076	0
652	101
1033	62
10175	745
2764	926
10668	90
23034	236
2643	169
100422984	0
11169	118
122809	367
93487	864
3958	1512
9787	119
55030	437
22863	253
387332	1
100129075	24
3895	3135
645683	0
645687	0
57161	141
54916	276
5015	0
100309464	0
10640	864
55745	705
122830	379
55195	0
341880	0
145407	82
55860	739
100189107	0
5684	730
379025	296
5926	241
387990	0
26520	213
9786	193
51339	467
102723742	0
23002	532
64582	30
112849	136
51528	491
729665	0
6252	96
100847088	0
341883	0
64430	525
51635	762
5494	928
317761	7
4990	0
105378189	0
104548971	0
6495	270
51804	347
4331	220
57570	289
145389	105
